fg_pct_home,fg3_pct_home,ft_pct_home,oreb_home,dreb_home,ast_home,stl_home,blk_home,tov_home,pf_home
0.468,0.389,0.56,10.0,29.0,21.0,3.0,5.0,14.0,25.0
0.432,0.3,0.75,6.0,27.0,20.0,15.0,12.0,15.0,17.0
0.44,0.385,0.647,10.0,37.0,14.0,4.0,8.0,12.0,18.0
0.5,0.4,0.88,9.0,24.0,27.0,11.0,1.0,8.0,22.0
0.42,0.125,0.412,20.0,35.0,20.0,7.0,5.0,19.0,23.0
0.483,0.32,0.87,14.0,26.0,30.0,10.0,6.0,11.0,21.0
0.449,0.294,0.711,11.0,39.0,25.0,7.0,9.0,21.0,15.0
0.484,0.273,0.688,15.0,36.0,29.0,12.0,10.0,11.0,18.0
0.363,0.368,0.778,11.0,32.0,14.0,5.0,2.0,13.0,21.0
0.564,0.429,0.667,5.0,32.0,20.0,9.0,8.0,15.0,22.0
0.564,0.486,0.583,2.0,41.0,28.0,6.0,1.0,21.0,22.0
0.45,0.444,0.769,8.0,36.0,24.0,3.0,8.0,13.0,16.0
0.315,0.0,0.741,10.0,34.0,17.0,10.0,5.0,14.0,18.0
0.448,0.2,0.833,10.0,31.0,17.0,6.0,5.0,12.0,17.0
0.415,0.4,0.579,15.0,42.0,22.0,9.0,4.0,15.0,26.0
0.407,0.293,0.941,11.0,39.0,22.0,6.0,3.0,13.0,13.0
0.478,0.371,1.0,7.0,28.0,26.0,7.0,5.0,14.0,22.0
0.448,0.31,0.579,20.0,33.0,22.0,8.0,5.0,20.0,13.0
0.439,0.353,0.667,7.0,35.0,23.0,6.0,4.0,18.0,18.0
0.433,0.421,0.595,6.0,34.0,20.0,9.0,3.0,13.0,17.0
0.416,0.125,0.6,17.0,32.0,22.0,5.0,8.0,20.0,31.0
0.476,0.258,0.789,6.0,36.0,24.0,9.0,4.0,11.0,17.0
0.356,0.353,0.906,21.0,33.0,20.0,6.0,15.0,16.0,15.0
0.404,0.225,0.824,10.0,35.0,19.0,10.0,5.0,11.0,20.0
0.463,0.439,0.813,6.0,30.0,16.0,6.0,3.0,16.0,15.0
0.383,0.276,0.652,11.0,35.0,13.0,10.0,5.0,16.0,20.0
0.519,0.444,0.621,13.0,36.0,19.0,4.0,2.0,12.0,18.0
0.493,0.429,0.844,2.0,28.0,16.0,6.0,6.0,7.0,22.0
0.468,0.387,0.692,13.0,34.0,24.0,3.0,3.0,13.0,22.0
0.474,0.556,0.741,12.0,31.0,28.0,6.0,4.0,12.0,20.0
0.441,0.316,0.857,9.0,37.0,28.0,15.0,6.0,10.0,12.0
0.565,0.4,0.706,12.0,29.0,31.0,8.0,7.0,16.0,25.0
0.471,0.2,0.579,17.0,22.0,30.0,7.0,6.0,10.0,20.0
0.481,0.231,0.706,7.0,30.0,25.0,6.0,7.0,14.0,17.0
0.345,0.444,0.714,21.0,33.0,18.0,9.0,8.0,18.0,19.0
0.43,0.143,0.75,16.0,38.0,25.0,6.0,5.0,9.0,30.0
0.516,0.36,0.7,14.0,32.0,25.0,13.0,1.0,21.0,19.0
0.487,0.382,0.677,9.0,29.0,25.0,9.0,7.0,15.0,23.0
0.474,0.333,0.714,13.0,30.0,23.0,8.0,5.0,11.0,30.0
0.425,0.333,0.857,13.0,30.0,18.0,6.0,10.0,13.0,22.0
0.462,0.462,0.75,7.0,36.0,24.0,12.0,4.0,18.0,25.0
0.42,0.5,0.65,8.0,29.0,22.0,13.0,3.0,11.0,18.0
0.468,0.471,0.8,8.0,28.0,19.0,7.0,9.0,17.0,23.0
0.494,0.278,0.708,18.0,35.0,28.0,8.0,5.0,13.0,16.0
0.448,0.171,0.682,10.0,38.0,19.0,7.0,6.0,15.0,17.0
0.463,0.3,0.833,2.0,36.0,23.0,3.0,10.0,15.0,18.0
0.55,0.364,0.857,5.0,33.0,33.0,9.0,3.0,16.0,17.0
0.464,0.318,0.75,11.0,32.0,20.0,10.0,3.0,13.0,11.0
0.42,0.444,0.759,20.0,23.0,19.0,3.0,2.0,11.0,24.0
0.414,0.368,0.696,16.0,26.0,25.0,9.0,6.0,11.0,16.0
0.419,0.0,0.889,19.0,31.0,22.0,7.0,3.0,13.0,14.0
0.573,0.2,0.862,7.0,28.0,24.0,5.0,0.0,14.0,16.0
0.479,0.0,0.727,8.0,29.0,16.0,8.0,5.0,13.0,24.0
0.5,0.3,0.824,12.0,28.0,22.0,8.0,3.0,14.0,25.0
0.482,0.333,0.786,11.0,25.0,23.0,10.0,4.0,22.0,22.0
0.406,0.357,0.75,17.0,30.0,21.0,11.0,7.0,8.0,20.0
0.451,0.429,0.667,15.0,23.0,23.0,10.0,2.0,16.0,14.0
0.364,0.326,0.731,13.0,30.0,18.0,6.0,9.0,17.0,21.0
0.517,0.35,0.808,9.0,34.0,30.0,6.0,4.0,14.0,20.0
0.392,0.455,0.645,14.0,39.0,18.0,7.0,12.0,19.0,18.0
0.562,0.471,0.8,7.0,40.0,39.0,8.0,5.0,10.0,17.0
0.415,0.25,0.714,12.0,34.0,16.0,7.0,1.0,15.0,18.0
0.482,0.294,0.471,18.0,29.0,25.0,5.0,7.0,19.0,17.0
0.424,0.364,0.516,17.0,27.0,20.0,4.0,0.0,10.0,26.0
0.45,0.214,0.8,10.0,34.0,26.0,7.0,8.0,16.0,18.0
0.506,0.625,0.76,10.0,29.0,35.0,15.0,7.0,10.0,27.0
0.512,0.409,0.75,11.0,36.0,29.0,7.0,8.0,20.0,22.0
0.545,0.5,0.857,12.0,25.0,23.0,5.0,2.0,21.0,19.0
0.506,0.462,1.0,7.0,33.0,31.0,6.0,4.0,15.0,20.0
0.618,0.56,0.765,3.0,29.0,31.0,8.0,8.0,15.0,24.0
0.471,0.182,0.615,11.0,34.0,22.0,6.0,5.0,14.0,24.0
0.518,0.382,0.893,11.0,34.0,20.0,5.0,4.0,16.0,24.0
0.425,0.353,0.774,15.0,27.0,22.0,9.0,1.0,10.0,19.0
0.451,0.417,0.792,5.0,36.0,23.0,7.0,3.0,9.0,16.0
0.558,0.611,0.833,6.0,27.0,28.0,9.0,6.0,11.0,17.0
0.439,0.368,0.833,10.0,27.0,26.0,8.0,5.0,18.0,20.0
0.552,0.487,0.7,9.0,43.0,27.0,4.0,3.0,18.0,19.0
0.516,0.364,0.857,6.0,28.0,22.0,8.0,6.0,17.0,24.0
0.547,0.429,0.838,11.0,30.0,28.0,11.0,8.0,12.0,23.0
0.358,0.3,0.818,11.0,26.0,19.0,4.0,3.0,10.0,29.0
0.512,0.391,0.696,12.0,35.0,25.0,6.0,4.0,17.0,20.0
0.382,0.333,0.808,25.0,32.0,19.0,10.0,4.0,15.0,19.0
0.427,0.381,0.704,12.0,32.0,15.0,6.0,7.0,9.0,20.0
0.341,0.185,0.7,17.0,29.0,19.0,5.0,1.0,11.0,16.0
0.512,0.31,0.778,12.0,38.0,30.0,4.0,9.0,16.0,21.0
0.494,0.385,0.889,12.0,34.0,26.0,9.0,4.0,20.0,19.0
0.487,0.37,0.739,8.0,36.0,25.0,10.0,9.0,20.0,16.0
0.469,0.444,0.8,7.0,36.0,23.0,7.0,5.0,16.0,21.0
0.418,0.35,0.75,12.0,24.0,21.0,6.0,6.0,10.0,16.0
0.487,0.364,0.792,6.0,28.0,27.0,15.0,10.0,15.0,17.0
0.379,0.29,0.839,9.0,37.0,18.0,5.0,4.0,13.0,23.0
0.544,0.389,0.667,7.0,31.0,16.0,2.0,3.0,24.0,24.0
0.541,0.316,0.789,10.0,27.0,25.0,12.0,9.0,15.0,19.0
0.42,0.316,0.682,15.0,30.0,22.0,6.0,3.0,14.0,21.0
0.424,0.241,0.833,9.0,29.0,22.0,3.0,6.0,18.0,19.0
0.538,0.296,0.84,8.0,34.0,26.0,6.0,3.0,15.0,28.0
0.443,0.227,0.75,7.0,38.0,16.0,6.0,6.0,18.0,19.0
0.584,0.423,0.667,7.0,42.0,36.0,8.0,16.0,12.0,18.0
0.443,0.188,0.625,12.0,32.0,18.0,6.0,3.0,9.0,20.0
0.494,0.323,0.75,9.0,34.0,25.0,8.0,4.0,10.0,19.0
0.475,0.176,0.781,6.0,29.0,19.0,9.0,3.0,13.0,12.0
0.506,0.188,0.9,10.0,21.0,22.0,5.0,5.0,11.0,19.0
0.35,0.212,0.759,9.0,41.0,25.0,7.0,4.0,7.0,22.0
0.516,0.474,0.741,13.0,33.0,26.0,4.0,4.0,14.0,20.0
0.485,0.273,0.739,3.0,29.0,20.0,10.0,5.0,18.0,23.0
0.417,0.435,0.808,11.0,31.0,18.0,6.0,11.0,16.0,17.0
0.402,0.333,0.647,12.0,37.0,20.0,9.0,11.0,20.0,19.0
0.495,0.436,0.947,9.0,42.0,27.0,2.0,1.0,10.0,22.0
0.437,0.455,0.7,12.0,35.0,23.0,6.0,12.0,10.0,23.0
0.36,0.267,0.885,17.0,29.0,22.0,8.0,7.0,8.0,21.0
0.53,0.333,0.727,9.0,24.0,28.0,12.0,1.0,12.0,17.0
0.438,0.538,0.743,11.0,33.0,19.0,11.0,6.0,16.0,25.0
0.433,0.286,0.783,7.0,30.0,17.0,6.0,5.0,15.0,18.0
0.372,0.333,0.696,13.0,37.0,22.0,3.0,6.0,15.0,21.0
0.438,0.192,0.9,9.0,39.0,28.0,6.0,4.0,13.0,21.0
0.425,0.238,0.821,14.0,23.0,19.0,7.0,5.0,14.0,14.0
0.468,0.429,0.667,8.0,40.0,19.0,6.0,9.0,13.0,19.0
0.425,0.333,0.966,10.0,23.0,13.0,3.0,6.0,14.0,20.0
0.405,0.286,0.619,13.0,33.0,17.0,4.0,3.0,8.0,21.0
0.453,0.462,1.0,12.0,25.0,26.0,8.0,4.0,19.0,19.0
0.471,0.361,0.75,7.0,35.0,22.0,14.0,3.0,18.0,22.0
0.438,0.375,0.727,13.0,34.0,24.0,10.0,6.0,11.0,18.0
0.469,0.278,0.636,8.0,36.0,30.0,10.0,3.0,17.0,22.0
0.429,0.321,0.806,15.0,35.0,26.0,2.0,6.0,14.0,22.0
0.505,0.395,0.7,10.0,44.0,31.0,6.0,2.0,15.0,22.0
0.469,0.438,0.714,12.0,33.0,32.0,7.0,3.0,9.0,16.0
0.483,0.2,0.733,12.0,33.0,32.0,10.0,6.0,11.0,24.0
0.386,0.333,0.833,18.0,31.0,24.0,9.0,5.0,14.0,13.0
0.481,0.333,0.926,10.0,30.0,23.0,8.0,5.0,12.0,20.0
0.523,0.4,0.875,12.0,31.0,26.0,4.0,3.0,7.0,28.0
0.424,0.333,0.744,13.0,30.0,21.0,5.0,3.0,14.0,18.0
0.534,0.389,0.828,6.0,40.0,32.0,6.0,2.0,14.0,19.0
0.488,0.351,0.5,9.0,40.0,25.0,10.0,8.0,21.0,14.0
0.374,0.273,0.789,12.0,31.0,19.0,8.0,3.0,13.0,24.0
0.475,0.235,0.652,15.0,30.0,27.0,3.0,4.0,12.0,19.0
0.329,0.273,0.955,9.0,24.0,10.0,5.0,8.0,15.0,22.0
0.305,0.2,0.75,17.0,34.0,15.0,7.0,4.0,15.0,27.0
0.404,0.2,0.842,15.0,30.0,17.0,5.0,7.0,15.0,27.0
0.519,0.538,0.818,8.0,33.0,25.0,8.0,7.0,14.0,21.0
0.366,0.217,0.76,10.0,39.0,22.0,5.0,10.0,11.0,17.0
0.545,0.391,0.55,8.0,28.0,28.0,7.0,9.0,13.0,21.0
0.487,0.231,0.72,9.0,36.0,23.0,15.0,3.0,23.0,23.0
0.389,0.265,0.914,12.0,36.0,18.0,2.0,4.0,14.0,29.0
0.5,0.462,0.826,11.0,20.0,24.0,6.0,3.0,12.0,19.0
0.465,0.545,0.636,9.0,33.0,21.0,2.0,2.0,10.0,17.0
0.465,0.25,0.762,14.0,41.0,22.0,6.0,8.0,12.0,21.0
0.547,0.286,0.762,9.0,38.0,21.0,8.0,1.0,22.0,24.0
0.39,0.323,0.714,19.0,32.0,22.0,11.0,5.0,10.0,16.0
0.487,0.375,0.84,8.0,26.0,25.0,11.0,4.0,21.0,20.0
0.443,0.423,0.667,17.0,37.0,25.0,7.0,10.0,13.0,20.0
0.477,0.386,0.875,10.0,30.0,24.0,3.0,1.0,13.0,11.0
0.449,0.238,0.795,14.0,29.0,24.0,7.0,2.0,19.0,27.0
0.439,0.471,0.8,12.0,31.0,18.0,8.0,5.0,20.0,30.0
0.545,0.273,0.536,14.0,32.0,26.0,4.0,4.0,4.0,21.0
0.506,0.48,0.657,8.0,32.0,21.0,5.0,6.0,9.0,20.0
0.449,0.419,0.938,9.0,37.0,26.0,10.0,2.0,17.0,22.0
0.506,0.465,0.917,9.0,38.0,30.0,9.0,3.0,14.0,16.0
0.465,0.25,0.7,6.0,34.0,24.0,12.0,11.0,22.0,19.0
0.478,0.316,0.706,7.0,32.0,36.0,9.0,6.0,13.0,15.0
0.609,0.486,0.76,9.0,45.0,35.0,11.0,4.0,19.0,24.0
0.397,0.333,0.846,5.0,33.0,19.0,4.0,5.0,17.0,25.0
0.52,0.625,0.857,10.0,26.0,24.0,8.0,2.0,21.0,22.0
0.43,0.308,0.8,15.0,34.0,12.0,3.0,8.0,16.0,17.0
0.5,0.4,0.821,7.0,33.0,23.0,8.0,2.0,17.0,23.0
0.531,0.313,0.688,12.0,34.0,31.0,8.0,6.0,15.0,13.0
0.5,0.231,0.889,7.0,32.0,24.0,5.0,3.0,9.0,20.0
0.548,0.444,0.786,15.0,45.0,30.0,8.0,6.0,17.0,27.0
0.505,0.526,0.429,15.0,28.0,32.0,9.0,4.0,11.0,17.0
0.446,0.41,0.667,8.0,30.0,21.0,6.0,3.0,10.0,20.0
0.494,0.389,0.692,11.0,29.0,30.0,7.0,9.0,12.0,18.0
0.475,0.464,0.75,6.0,33.0,21.0,13.0,4.0,24.0,18.0
0.506,0.25,0.714,11.0,32.0,24.0,9.0,12.0,21.0,17.0
0.565,0.481,0.655,9.0,37.0,26.0,6.0,4.0,9.0,20.0
0.407,0.286,0.6,7.0,31.0,23.0,6.0,2.0,16.0,11.0
0.391,0.259,0.828,14.0,36.0,16.0,8.0,7.0,15.0,30.0
0.4,0.318,0.895,17.0,39.0,20.0,6.0,2.0,18.0,16.0
0.451,0.389,0.833,3.0,28.0,21.0,6.0,5.0,13.0,20.0
0.489,0.361,1.0,12.0,33.0,25.0,6.0,3.0,12.0,21.0
0.506,0.389,0.857,10.0,47.0,28.0,6.0,5.0,12.0,16.0
0.489,0.364,0.741,10.0,33.0,25.0,5.0,3.0,12.0,20.0
0.511,0.533,0.875,12.0,30.0,23.0,6.0,8.0,10.0,28.0
0.422,0.235,0.793,8.0,38.0,20.0,7.0,5.0,17.0,18.0
0.438,0.37,0.789,11.0,22.0,21.0,10.0,3.0,13.0,23.0
0.494,0.242,0.615,4.0,28.0,22.0,11.0,2.0,14.0,26.0
0.448,0.324,0.867,10.0,30.0,22.0,11.0,5.0,15.0,16.0
0.488,0.385,0.615,14.0,30.0,19.0,3.0,4.0,12.0,19.0
0.342,0.375,0.739,4.0,22.0,13.0,10.0,3.0,15.0,18.0
0.371,0.233,0.548,17.0,31.0,23.0,11.0,6.0,13.0,21.0
0.568,0.4,0.85,13.0,30.0,31.0,8.0,4.0,14.0,22.0
0.413,0.408,0.857,10.0,34.0,26.0,5.0,9.0,12.0,24.0
0.439,0.357,0.515,10.0,32.0,22.0,7.0,5.0,9.0,16.0
0.355,0.333,0.767,15.0,35.0,21.0,8.0,2.0,12.0,13.0
0.471,0.304,0.815,12.0,19.0,26.0,9.0,1.0,11.0,15.0
0.577,0.4,0.478,12.0,36.0,25.0,7.0,4.0,18.0,23.0
0.416,0.156,0.688,17.0,28.0,27.0,8.0,7.0,11.0,23.0
0.425,0.273,0.5,15.0,33.0,31.0,9.0,2.0,13.0,15.0
0.511,0.419,0.611,13.0,33.0,26.0,6.0,1.0,7.0,20.0
0.524,0.488,0.846,10.0,31.0,23.0,7.0,6.0,13.0,23.0
0.506,0.222,0.8,12.0,32.0,28.0,9.0,4.0,15.0,23.0
0.536,0.609,0.815,6.0,22.0,26.0,6.0,2.0,12.0,27.0
0.472,0.231,0.762,12.0,25.0,16.0,9.0,7.0,17.0,20.0
0.451,0.414,0.667,4.0,27.0,25.0,14.0,6.0,15.0,28.0
0.413,0.4,0.808,17.0,43.0,24.0,8.0,4.0,20.0,22.0
0.455,0.556,0.708,19.0,33.0,29.0,11.0,12.0,11.0,29.0
0.398,0.125,0.75,18.0,24.0,16.0,4.0,2.0,13.0,17.0
0.604,0.516,0.857,8.0,43.0,44.0,12.0,10.0,14.0,19.0
0.402,0.269,0.826,14.0,32.0,22.0,5.0,1.0,14.0,23.0
0.359,0.208,0.75,8.0,36.0,21.0,2.0,8.0,12.0,19.0
0.413,0.292,0.783,15.0,29.0,31.0,8.0,4.0,6.0,23.0
0.476,0.333,0.767,13.0,26.0,20.0,8.0,5.0,15.0,21.0
0.464,0.36,0.75,4.0,34.0,22.0,6.0,6.0,13.0,19.0
0.506,0.286,0.724,9.0,30.0,25.0,3.0,3.0,10.0,17.0
0.449,0.333,0.793,11.0,44.0,21.0,8.0,7.0,18.0,26.0
0.429,0.294,0.8,10.0,37.0,23.0,8.0,9.0,19.0,22.0
0.406,0.29,0.615,10.0,33.0,22.0,15.0,9.0,14.0,20.0
0.506,0.476,0.75,17.0,22.0,24.0,9.0,8.0,19.0,23.0
0.381,0.313,0.647,8.0,31.0,17.0,10.0,2.0,12.0,17.0
0.354,0.278,0.808,18.0,30.0,18.0,6.0,6.0,11.0,25.0
0.488,0.222,0.684,15.0,26.0,22.0,10.0,4.0,10.0,19.0
0.469,0.579,0.762,12.0,30.0,23.0,10.0,6.0,15.0,26.0
0.551,0.483,0.828,2.0,35.0,28.0,10.0,4.0,14.0,20.0
0.443,0.316,0.767,18.0,38.0,25.0,9.0,5.0,20.0,18.0
0.439,0.133,0.727,9.0,30.0,14.0,7.0,3.0,16.0,19.0
0.411,0.278,0.75,12.0,40.0,23.0,3.0,9.0,17.0,19.0
0.451,0.308,0.714,12.0,29.0,24.0,4.0,5.0,14.0,26.0
0.451,0.48,0.65,11.0,28.0,30.0,6.0,9.0,14.0,21.0
0.489,0.37,0.75,14.0,24.0,26.0,9.0,3.0,12.0,24.0
0.437,0.313,0.733,20.0,34.0,13.0,4.0,11.0,17.0,24.0
0.422,0.471,0.588,18.0,24.0,13.0,8.0,2.0,16.0,19.0
0.5,0.438,0.875,13.0,35.0,24.0,9.0,12.0,19.0,24.0
0.513,0.333,0.878,15.0,26.0,19.0,4.0,3.0,6.0,16.0
0.524,0.381,0.683,14.0,38.0,24.0,6.0,4.0,16.0,18.0
0.514,0.318,0.839,7.0,30.0,21.0,10.0,3.0,15.0,24.0
0.451,0.538,0.769,17.0,35.0,25.0,2.0,4.0,15.0,19.0
0.459,0.353,0.633,15.0,30.0,26.0,7.0,13.0,13.0,22.0
0.51,0.292,0.737,11.0,35.0,30.0,5.0,5.0,10.0,8.0
0.55,0.413,0.923,10.0,36.0,34.0,8.0,9.0,24.0,18.0
0.446,0.212,0.852,8.0,25.0,19.0,6.0,0.0,17.0,18.0
0.442,0.235,0.722,11.0,31.0,18.0,10.0,2.0,18.0,18.0
0.402,0.469,0.806,16.0,27.0,19.0,8.0,3.0,8.0,21.0
0.465,0.263,0.833,13.0,28.0,20.0,5.0,4.0,14.0,29.0
0.389,0.367,0.765,18.0,30.0,15.0,6.0,2.0,16.0,26.0
0.4,0.229,0.826,9.0,36.0,26.0,5.0,2.0,22.0,24.0
0.507,0.267,0.708,5.0,33.0,23.0,11.0,8.0,22.0,12.0
0.407,0.444,0.778,8.0,27.0,19.0,7.0,5.0,14.0,28.0
0.474,0.538,0.862,9.0,27.0,25.0,9.0,2.0,14.0,19.0
0.449,0.351,0.875,16.0,16.0,22.0,10.0,1.0,16.0,12.0
0.36,0.389,0.618,11.0,33.0,16.0,12.0,8.0,14.0,17.0
0.413,0.356,0.75,10.0,34.0,26.0,9.0,5.0,11.0,15.0
0.432,0.4,0.765,14.0,32.0,17.0,8.0,6.0,18.0,26.0
0.523,0.379,0.771,14.0,29.0,27.0,9.0,6.0,10.0,28.0
0.479,0.323,0.571,8.0,36.0,23.0,8.0,2.0,10.0,24.0
0.443,0.375,0.895,6.0,38.0,20.0,3.0,4.0,21.0,20.0
0.416,0.25,0.885,14.0,38.0,17.0,4.0,4.0,11.0,15.0
0.519,0.308,0.781,11.0,28.0,24.0,10.0,2.0,7.0,22.0
0.463,0.24,0.767,8.0,28.0,16.0,4.0,6.0,12.0,23.0
0.5,0.2,0.794,12.0,28.0,28.0,11.0,5.0,18.0,34.0
0.372,0.45,0.857,11.0,26.0,19.0,3.0,2.0,9.0,23.0
0.463,0.269,0.781,7.0,46.0,27.0,6.0,8.0,14.0,19.0
0.429,0.222,0.7,12.0,33.0,20.0,9.0,6.0,20.0,24.0
0.46,0.419,0.833,21.0,39.0,24.0,8.0,10.0,9.0,21.0
0.486,0.286,0.75,10.0,27.0,21.0,5.0,3.0,11.0,16.0
0.397,0.267,0.735,15.0,32.0,18.0,2.0,2.0,13.0,18.0
0.463,0.263,0.519,12.0,29.0,21.0,9.0,3.0,9.0,20.0
0.554,0.438,0.81,6.0,30.0,27.0,9.0,7.0,10.0,24.0
0.512,0.545,0.676,18.0,30.0,19.0,6.0,6.0,12.0,22.0
0.485,0.375,0.625,5.0,28.0,25.0,7.0,9.0,17.0,23.0
0.458,0.286,0.815,11.0,21.0,19.0,12.0,3.0,17.0,23.0
0.506,0.174,1.0,7.0,30.0,31.0,4.0,3.0,11.0,15.0
0.486,0.448,0.85,7.0,34.0,23.0,3.0,6.0,19.0,22.0
0.432,0.366,0.789,16.0,27.0,29.0,8.0,8.0,15.0,24.0
0.393,0.308,0.7,13.0,34.0,17.0,12.0,6.0,24.0,20.0
0.443,0.4,0.833,10.0,43.0,26.0,6.0,8.0,14.0,19.0
0.44,0.182,0.75,21.0,40.0,19.0,5.0,10.0,16.0,18.0
0.386,0.219,0.786,16.0,35.0,17.0,8.0,4.0,14.0,24.0
0.518,0.219,1.0,10.0,38.0,24.0,9.0,9.0,15.0,12.0
0.438,0.286,0.725,13.0,35.0,24.0,9.0,9.0,16.0,30.0
0.506,0.35,0.9,12.0,33.0,28.0,9.0,5.0,19.0,19.0
0.416,0.235,0.81,9.0,27.0,23.0,12.0,1.0,12.0,18.0
0.558,0.417,0.8,6.0,33.0,18.0,7.0,3.0,16.0,17.0
0.444,0.343,0.526,11.0,36.0,18.0,8.0,5.0,17.0,18.0
0.463,0.357,0.71,13.0,32.0,27.0,9.0,7.0,18.0,23.0
0.494,0.387,0.667,8.0,27.0,24.0,9.0,7.0,7.0,19.0
0.488,0.324,0.826,10.0,34.0,30.0,11.0,3.0,11.0,22.0
0.512,0.1,0.789,11.0,24.0,20.0,12.0,6.0,13.0,23.0
0.5,0.32,0.892,11.0,41.0,21.0,6.0,8.0,12.0,23.0
0.602,0.556,0.571,10.0,23.0,42.0,8.0,6.0,13.0,18.0
0.464,0.429,0.767,15.0,38.0,29.0,5.0,8.0,13.0,14.0
0.377,0.357,0.848,9.0,37.0,22.0,6.0,8.0,13.0,23.0
0.438,0.286,0.81,14.0,34.0,24.0,9.0,9.0,15.0,14.0
0.438,0.462,0.882,17.0,25.0,20.0,9.0,5.0,13.0,19.0
0.42,0.286,0.733,16.0,23.0,15.0,10.0,3.0,13.0,26.0
0.388,0.2,0.81,12.0,38.0,23.0,11.0,4.0,16.0,21.0
0.482,0.563,0.808,11.0,32.0,22.0,10.0,4.0,13.0,18.0
0.438,0.3,0.889,5.0,34.0,17.0,5.0,2.0,11.0,21.0
0.439,0.393,0.654,10.0,36.0,23.0,5.0,6.0,18.0,23.0
0.419,0.2,0.667,14.0,38.0,17.0,9.0,11.0,16.0,23.0
0.506,0.222,0.76,10.0,34.0,25.0,11.0,5.0,19.0,24.0
0.489,0.283,0.758,7.0,40.0,20.0,4.0,5.0,9.0,25.0
0.493,0.545,0.75,12.0,34.0,21.0,5.0,7.0,13.0,18.0
0.522,0.406,0.944,11.0,38.0,20.0,11.0,7.0,8.0,16.0
0.407,0.5,0.75,17.0,35.0,17.0,6.0,5.0,13.0,23.0
0.385,0.313,0.71,19.0,24.0,24.0,13.0,2.0,9.0,15.0
0.448,0.308,0.63,11.0,28.0,25.0,13.0,7.0,11.0,24.0
0.482,0.455,0.667,11.0,38.0,22.0,1.0,6.0,10.0,21.0
0.489,0.472,0.643,8.0,37.0,33.0,7.0,5.0,9.0,24.0
0.44,0.222,0.917,10.0,39.0,23.0,11.0,8.0,12.0,17.0
0.577,0.588,0.906,4.0,31.0,29.0,17.0,10.0,19.0,17.0
0.506,0.474,0.813,10.0,32.0,22.0,7.0,8.0,17.0,15.0
0.512,0.333,0.643,10.0,25.0,19.0,9.0,2.0,6.0,15.0
0.521,0.15,0.75,10.0,35.0,16.0,4.0,5.0,18.0,24.0
0.395,0.349,0.778,15.0,28.0,27.0,8.0,4.0,16.0,25.0
0.489,0.414,0.833,13.0,47.0,24.0,9.0,11.0,18.0,20.0
0.4,0.257,0.667,6.0,24.0,25.0,5.0,3.0,14.0,9.0
0.418,0.269,0.7,6.0,34.0,17.0,6.0,2.0,13.0,17.0
0.481,0.391,0.71,9.0,26.0,23.0,8.0,2.0,14.0,21.0
0.48,0.429,0.75,6.0,29.0,25.0,8.0,6.0,14.0,27.0
0.352,0.333,0.75,16.0,30.0,18.0,6.0,2.0,16.0,23.0
0.451,0.296,0.793,5.0,36.0,21.0,8.0,7.0,8.0,18.0
0.494,0.333,0.739,5.0,40.0,21.0,12.0,2.0,14.0,17.0
0.42,0.391,0.714,15.0,26.0,22.0,8.0,7.0,8.0,19.0
0.468,0.158,0.75,5.0,29.0,16.0,8.0,7.0,8.0,25.0
0.592,0.6,0.722,3.0,34.0,27.0,8.0,8.0,14.0,22.0
0.494,0.273,0.758,11.0,40.0,28.0,5.0,4.0,11.0,23.0
0.437,0.667,0.826,13.0,35.0,22.0,5.0,10.0,9.0,24.0
0.448,0.4,0.769,10.0,21.0,19.0,4.0,2.0,17.0,22.0
0.537,0.394,0.611,7.0,28.0,34.0,9.0,4.0,14.0,16.0
0.352,0.067,0.605,21.0,26.0,18.0,8.0,7.0,12.0,34.0
0.538,0.357,0.708,10.0,25.0,29.0,9.0,9.0,14.0,20.0
0.523,0.5,0.667,8.0,30.0,33.0,9.0,12.0,11.0,24.0
0.425,0.444,0.778,11.0,30.0,20.0,13.0,3.0,14.0,19.0
0.5,0.375,0.875,8.0,29.0,29.0,10.0,5.0,17.0,17.0
0.329,0.067,0.8,14.0,31.0,13.0,5.0,9.0,12.0,20.0
0.5,0.429,0.619,4.0,36.0,29.0,7.0,5.0,10.0,17.0
0.511,0.333,0.8,11.0,42.0,26.0,3.0,6.0,15.0,20.0
0.574,0.467,0.757,6.0,30.0,24.0,4.0,5.0,19.0,28.0
0.465,0.313,0.7,16.0,36.0,30.0,9.0,6.0,16.0,21.0
0.49,0.3,0.625,19.0,27.0,20.0,8.0,9.0,16.0,25.0
0.554,0.478,0.857,12.0,31.0,30.0,10.0,4.0,20.0,26.0
0.387,0.125,0.654,21.0,28.0,23.0,15.0,2.0,14.0,17.0
0.542,0.357,0.947,9.0,21.0,27.0,5.0,4.0,16.0,16.0
0.47,0.304,0.656,10.0,32.0,19.0,6.0,3.0,28.0,21.0
0.5,0.412,0.686,9.0,32.0,27.0,10.0,8.0,15.0,20.0
0.389,0.111,0.793,9.0,31.0,23.0,6.0,1.0,14.0,31.0
0.488,0.381,0.857,5.0,31.0,26.0,7.0,8.0,10.0,20.0
0.5,0.533,0.76,11.0,25.0,25.0,10.0,4.0,15.0,18.0
0.395,0.316,0.833,14.0,23.0,17.0,8.0,5.0,8.0,15.0
0.541,0.571,0.806,10.0,35.0,26.0,7.0,3.0,8.0,15.0
