fg_pct_away,fg3_pct_away,ft_pct_away,oreb_away,dreb_away,ast_away,stl_away,blk_away,tov_away,pf_away
0.442,0.167,0.714,11.0,24.0,14.0,7.0,1.0,12.0,17.0
0.432,0.371,0.714,5.0,33.0,21.0,13.0,6.0,14.0,22.0
0.453,0.409,0.941,15.0,22.0,20.0,8.0,2.0,15.0,14.0
0.538,0.385,0.789,6.0,26.0,34.0,11.0,0.0,6.0,18.0
0.513,0.588,0.5,7.0,21.0,25.0,10.0,6.0,14.0,18.0
0.333,0.296,0.793,11.0,26.0,15.0,9.0,2.0,13.0,19.0
0.463,0.533,0.8,8.0,31.0,22.0,5.0,5.0,9.0,22.0
0.442,0.324,0.714,10.0,49.0,18.0,4.0,12.0,18.0,22.0
0.46,0.25,0.667,14.0,23.0,21.0,7.0,7.0,14.0,26.0
0.434,0.364,1.0,11.0,31.0,16.0,9.0,2.0,11.0,25.0
0.459,0.407,0.75,13.0,21.0,19.0,3.0,2.0,13.0,21.0
0.532,0.333,0.674,20.0,18.0,26.0,13.0,0.0,13.0,23.0
0.446,0.13,0.821,14.0,22.0,18.0,11.0,0.0,13.0,16.0
0.427,0.5,0.75,9.0,23.0,22.0,8.0,4.0,11.0,22.0
0.407,0.333,0.806,13.0,29.0,17.0,10.0,6.0,14.0,20.0
0.442,0.167,0.833,12.0,25.0,20.0,7.0,5.0,16.0,24.0
0.416,0.391,0.72,13.0,29.0,18.0,9.0,5.0,19.0,23.0
0.454,0.406,0.714,15.0,28.0,21.0,10.0,4.0,8.0,25.0
0.541,0.458,0.759,8.0,36.0,27.0,9.0,3.0,18.0,30.0
0.483,0.326,0.882,6.0,23.0,23.0,5.0,8.0,11.0,25.0
0.483,0.5,0.6,6.0,36.0,28.0,4.0,7.0,10.0,20.0
0.427,0.2,0.636,13.0,24.0,16.0,7.0,5.0,13.0,13.0
0.345,0.278,0.867,10.0,31.0,14.0,7.0,8.0,7.0,22.0
0.506,0.414,0.8,7.0,25.0,31.0,3.0,3.0,6.0,19.0
0.487,0.385,0.833,12.0,33.0,21.0,10.0,3.0,14.0,18.0
0.383,0.364,0.824,13.0,22.0,14.0,9.0,5.0,12.0,21.0
0.386,0.273,0.583,15.0,28.0,24.0,7.0,1.0,13.0,22.0
0.451,0.444,0.889,9.0,27.0,24.0,12.0,4.0,10.0,26.0
0.346,0.333,0.824,14.0,34.0,13.0,2.0,7.0,18.0,21.0
0.481,0.484,0.647,4.0,38.0,25.0,4.0,6.0,13.0,26.0
0.565,0.452,0.806,8.0,26.0,34.0,14.0,1.0,20.0,33.0
0.522,0.429,0.864,5.0,31.0,26.0,9.0,3.0,13.0,24.0
0.483,0.538,0.722,12.0,33.0,32.0,6.0,7.0,16.0,20.0
0.396,0.243,0.81,8.0,39.0,27.0,6.0,3.0,14.0,18.0
0.506,0.231,0.474,9.0,30.0,27.0,9.0,2.0,11.0,20.0
0.477,0.313,0.742,8.0,34.0,24.0,6.0,1.0,11.0,21.0
0.457,0.375,0.885,6.0,30.0,25.0,7.0,8.0,15.0,26.0
0.523,0.474,0.889,9.0,33.0,31.0,13.0,7.0,17.0,21.0
0.431,0.35,0.867,16.0,29.0,30.0,12.0,6.0,11.0,21.0
0.427,0.263,0.526,11.0,34.0,14.0,8.0,4.0,13.0,17.0
0.407,0.237,0.763,8.0,35.0,23.0,8.0,5.0,16.0,22.0
0.373,0.143,0.75,8.0,37.0,16.0,8.0,2.0,15.0,15.0
0.516,0.45,0.75,12.0,40.0,25.0,0.0,8.0,16.0,29.0
0.357,0.095,0.9,16.0,27.0,17.0,3.0,2.0,18.0,21.0
0.473,0.267,0.682,8.0,25.0,18.0,10.0,1.0,18.0,18.0
0.519,0.368,0.818,12.0,29.0,26.0,9.0,6.0,11.0,18.0
0.458,0.29,0.773,7.0,32.0,24.0,8.0,5.0,12.0,15.0
0.589,0.476,0.8,14.0,33.0,34.0,4.0,3.0,7.0,25.0
0.655,0.636,0.773,3.0,50.0,41.0,7.0,11.0,17.0,22.0
0.467,0.412,0.842,9.0,41.0,24.0,6.0,6.0,14.0,17.0
0.479,0.182,0.765,8.0,29.0,23.0,5.0,3.0,22.0,24.0
0.484,0.5,0.818,12.0,27.0,31.0,8.0,4.0,10.0,23.0
0.457,0.35,0.857,15.0,36.0,26.0,9.0,4.0,14.0,13.0
0.44,0.154,0.826,5.0,28.0,17.0,9.0,3.0,12.0,25.0
0.489,0.364,0.636,10.0,31.0,24.0,6.0,4.0,13.0,26.0
0.432,0.467,0.818,16.0,23.0,21.0,2.0,1.0,9.0,21.0
0.395,0.308,0.857,10.0,36.0,20.0,6.0,0.0,15.0,12.0
0.471,0.5,0.652,13.0,36.0,24.0,12.0,6.0,28.0,20.0
0.477,0.333,0.7,10.0,43.0,24.0,6.0,6.0,11.0,16.0
0.446,0.389,0.789,6.0,29.0,18.0,6.0,1.0,16.0,18.0
0.398,0.182,0.697,22.0,29.0,9.0,7.0,10.0,14.0,29.0
0.447,0.28,0.706,16.0,27.0,29.0,8.0,3.0,8.0,15.0
0.4,0.3,0.6,18.0,29.0,25.0,9.0,5.0,21.0,24.0
0.418,0.474,0.714,3.0,31.0,16.0,8.0,8.0,12.0,15.0
0.464,0.345,0.857,12.0,30.0,19.0,6.0,3.0,10.0,21.0
0.429,0.357,0.765,7.0,25.0,16.0,8.0,3.0,16.0,22.0
0.457,0.324,0.75,14.0,40.0,24.0,10.0,4.0,16.0,21.0
0.382,0.389,0.719,8.0,27.0,15.0,12.0,7.0,20.0,24.0
0.434,0.417,0.462,14.0,27.0,17.0,6.0,4.0,14.0,25.0
0.391,0.364,0.846,10.0,31.0,12.0,9.0,2.0,9.0,17.0
0.485,0.424,0.933,10.0,26.0,28.0,7.0,3.0,16.0,33.0
0.468,0.188,0.739,8.0,37.0,18.0,6.0,6.0,11.0,15.0
0.422,0.286,0.652,8.0,36.0,20.0,4.0,3.0,13.0,17.0
0.474,0.333,0.632,9.0,31.0,16.0,11.0,11.0,21.0,25.0
0.468,0.259,0.526,10.0,25.0,21.0,11.0,7.0,16.0,20.0
0.443,0.36,0.714,12.0,36.0,26.0,7.0,6.0,16.0,25.0
0.463,0.24,0.724,11.0,36.0,21.0,6.0,1.0,26.0,24.0
0.426,0.379,0.818,7.0,33.0,11.0,13.0,3.0,19.0,21.0
0.391,0.261,0.757,15.0,35.0,18.0,15.0,2.0,12.0,22.0
0.597,0.318,0.733,7.0,28.0,24.0,5.0,4.0,12.0,17.0
0.494,0.423,0.88,8.0,46.0,25.0,8.0,4.0,19.0,23.0
0.485,0.433,0.633,7.0,44.0,29.0,13.0,4.0,19.0,24.0
0.435,0.091,0.88,7.0,30.0,15.0,8.0,4.0,17.0,26.0
0.488,0.5,0.667,12.0,32.0,26.0,7.0,2.0,12.0,12.0
0.444,0.444,0.667,11.0,32.0,28.0,9.0,2.0,15.0,17.0
0.47,0.333,0.6,9.0,34.0,23.0,7.0,3.0,18.0,21.0
0.494,0.5,0.682,9.0,30.0,23.0,7.0,7.0,18.0,16.0
0.417,0.412,0.682,13.0,36.0,17.0,14.0,12.0,17.0,22.0
0.456,0.412,0.8,7.0,26.0,23.0,12.0,3.0,16.0,19.0
0.506,0.375,0.875,9.0,22.0,18.0,7.0,5.0,15.0,17.0
0.486,0.412,0.714,9.0,30.0,17.0,5.0,8.0,14.0,22.0
0.388,0.367,0.682,13.0,30.0,23.0,8.0,1.0,13.0,13.0
0.467,0.467,0.75,14.0,27.0,22.0,11.0,2.0,14.0,23.0
0.438,0.269,0.7,11.0,30.0,19.0,4.0,10.0,18.0,26.0
0.39,0.333,0.611,8.0,33.0,18.0,5.0,4.0,20.0,26.0
0.411,0.333,0.708,15.0,39.0,26.0,6.0,9.0,18.0,20.0
0.476,0.263,0.909,17.0,32.0,26.0,9.0,5.0,22.0,14.0
0.384,0.333,0.962,11.0,32.0,23.0,8.0,3.0,14.0,21.0
0.383,0.286,0.923,16.0,31.0,18.0,3.0,7.0,9.0,24.0
0.459,0.333,0.667,10.0,31.0,25.0,7.0,4.0,8.0,20.0
0.464,0.308,0.833,9.0,37.0,19.0,6.0,4.0,10.0,29.0
0.427,0.143,0.833,15.0,33.0,19.0,8.0,4.0,11.0,24.0
0.422,0.313,0.45,7.0,37.0,18.0,8.0,7.0,15.0,20.0
0.451,0.222,0.679,7.0,31.0,16.0,8.0,2.0,15.0,19.0
0.493,0.313,0.864,8.0,28.0,17.0,6.0,5.0,18.0,16.0
0.481,0.32,0.857,4.0,36.0,21.0,4.0,7.0,9.0,25.0
0.314,0.214,0.6,6.0,26.0,13.0,7.0,2.0,18.0,22.0
0.536,0.382,0.821,14.0,36.0,25.0,0.0,5.0,18.0,12.0
0.512,0.435,0.625,12.0,23.0,21.0,8.0,4.0,21.0,23.0
0.4,0.326,0.6,11.0,35.0,24.0,4.0,6.0,11.0,21.0
0.423,0.538,0.767,12.0,24.0,19.0,8.0,6.0,13.0,23.0
0.439,0.167,0.7,12.0,20.0,21.0,8.0,9.0,18.0,17.0
0.423,0.348,0.688,13.0,21.0,16.0,5.0,9.0,14.0,17.0
0.583,0.696,0.73,5.0,38.0,25.0,6.0,7.0,17.0,21.0
0.414,0.1,0.762,17.0,34.0,23.0,8.0,6.0,17.0,20.0
0.358,0.3,0.735,8.0,30.0,17.0,7.0,3.0,18.0,25.0
0.409,0.154,0.833,12.0,43.0,16.0,5.0,7.0,4.0,31.0
0.448,0.419,0.688,11.0,19.0,25.0,7.0,4.0,11.0,21.0
0.436,0.5,0.848,15.0,28.0,22.0,6.0,0.0,15.0,21.0
0.444,0.333,0.818,9.0,29.0,26.0,9.0,4.0,21.0,20.0
0.377,0.292,0.594,8.0,43.0,23.0,4.0,8.0,15.0,26.0
0.487,0.385,0.813,9.0,38.0,20.0,8.0,3.0,17.0,18.0
0.577,0.526,0.795,8.0,27.0,28.0,7.0,7.0,13.0,18.0
0.451,0.294,0.667,11.0,31.0,18.0,6.0,3.0,15.0,21.0
0.434,0.3,0.677,14.0,25.0,23.0,12.0,2.0,11.0,22.0
0.494,0.5,0.69,9.0,26.0,33.0,16.0,0.0,16.0,20.0
0.4,0.407,0.722,11.0,33.0,18.0,10.0,3.0,21.0,20.0
0.44,0.345,0.789,9.0,36.0,28.0,12.0,1.0,14.0,10.0
0.507,0.292,0.833,10.0,37.0,21.0,9.0,4.0,15.0,18.0
0.424,0.143,0.571,15.0,20.0,17.0,11.0,2.0,13.0,21.0
0.523,0.395,0.696,11.0,27.0,36.0,6.0,7.0,13.0,12.0
0.4,0.311,0.857,13.0,36.0,24.0,5.0,2.0,15.0,16.0
0.373,0.467,0.92,19.0,22.0,17.0,6.0,7.0,19.0,21.0
0.425,0.37,0.714,12.0,32.0,25.0,7.0,2.0,9.0,21.0
0.522,0.333,0.84,10.0,32.0,27.0,7.0,5.0,23.0,13.0
0.419,0.161,0.765,8.0,32.0,23.0,8.0,3.0,17.0,16.0
0.405,0.357,0.6,13.0,25.0,21.0,6.0,6.0,16.0,21.0
0.519,0.5,0.667,6.0,41.0,23.0,6.0,8.0,17.0,15.0
0.547,0.364,0.793,11.0,31.0,18.0,10.0,1.0,16.0,22.0
0.427,0.333,0.789,8.0,34.0,16.0,4.0,5.0,7.0,17.0
0.494,0.4,0.704,14.0,38.0,31.0,11.0,7.0,15.0,25.0
0.374,0.292,0.579,21.0,36.0,19.0,10.0,4.0,14.0,26.0
0.523,0.5,1.0,11.0,28.0,26.0,11.0,2.0,13.0,19.0
0.467,0.667,0.708,11.0,24.0,24.0,11.0,3.0,13.0,19.0
0.521,0.4,0.846,10.0,27.0,14.0,7.0,5.0,18.0,17.0
0.402,0.25,0.8,21.0,28.0,19.0,11.0,9.0,17.0,27.0
0.405,0.263,0.571,12.0,32.0,17.0,7.0,7.0,22.0,21.0
0.46,0.381,0.853,16.0,35.0,19.0,10.0,7.0,13.0,21.0
0.494,0.36,0.926,10.0,29.0,18.0,6.0,10.0,14.0,20.0
0.369,0.167,0.72,13.0,37.0,21.0,6.0,10.0,16.0,21.0
0.441,0.278,0.677,6.0,26.0,15.0,6.0,6.0,15.0,20.0
0.427,0.167,0.844,8.0,32.0,13.0,11.0,3.0,12.0,22.0
0.425,0.333,0.81,13.0,35.0,17.0,8.0,3.0,14.0,25.0
0.52,0.5,0.95,8.0,34.0,27.0,7.0,4.0,21.0,27.0
0.507,0.438,0.853,7.0,35.0,23.0,6.0,4.0,19.0,21.0
0.46,0.308,0.929,7.0,32.0,28.0,8.0,5.0,15.0,23.0
0.456,0.333,0.955,9.0,28.0,20.0,3.0,4.0,11.0,27.0
0.35,0.267,0.56,10.0,34.0,19.0,8.0,4.0,13.0,17.0
0.468,0.298,0.45,10.0,31.0,22.0,12.0,3.0,13.0,24.0
0.395,0.316,0.795,8.0,31.0,17.0,9.0,2.0,13.0,21.0
0.413,0.5,0.667,16.0,30.0,19.0,4.0,4.0,16.0,37.0
0.5,0.643,0.813,7.0,31.0,26.0,8.0,1.0,13.0,13.0
0.477,0.357,0.905,10.0,23.0,30.0,7.0,8.0,10.0,21.0
0.359,0.206,0.875,12.0,30.0,13.0,6.0,4.0,18.0,13.0
0.367,0.389,0.778,18.0,39.0,17.0,5.0,3.0,12.0,23.0
0.486,0.538,0.765,8.0,43.0,17.0,3.0,6.0,15.0,18.0
0.408,0.364,0.923,5.0,28.0,11.0,4.0,4.0,19.0,26.0
0.437,0.412,0.867,13.0,40.0,21.0,2.0,5.0,8.0,18.0
0.376,0.324,0.769,10.0,28.0,20.0,4.0,2.0,15.0,26.0
0.528,0.333,0.68,13.0,34.0,29.0,9.0,7.0,10.0,15.0
0.506,0.361,0.929,7.0,28.0,33.0,9.0,7.0,12.0,25.0
0.422,0.324,0.75,10.0,31.0,14.0,13.0,5.0,12.0,16.0
0.341,0.25,0.8,17.0,39.0,18.0,9.0,7.0,12.0,13.0
0.462,0.091,0.842,6.0,36.0,24.0,5.0,7.0,10.0,16.0
0.373,0.158,0.696,16.0,28.0,8.0,6.0,3.0,22.0,27.0
0.436,0.4,0.909,7.0,30.0,26.0,6.0,6.0,17.0,23.0
0.484,0.304,0.828,20.0,26.0,23.0,5.0,3.0,12.0,22.0
0.438,0.435,0.556,5.0,23.0,21.0,9.0,6.0,10.0,16.0
0.444,0.238,0.667,11.0,16.0,17.0,6.0,6.0,11.0,26.0
0.474,0.2,0.829,10.0,38.0,18.0,10.0,9.0,21.0,29.0
0.429,0.308,0.759,10.0,31.0,22.0,7.0,7.0,14.0,28.0
0.527,0.667,0.818,6.0,30.0,16.0,4.0,3.0,13.0,24.0
0.405,0.273,0.567,13.0,23.0,14.0,7.0,5.0,15.0,19.0
0.441,0.341,0.759,18.0,33.0,24.0,6.0,6.0,14.0,16.0
0.447,0.4,0.68,11.0,30.0,18.0,1.0,3.0,18.0,28.0
0.43,0.29,0.833,8.0,29.0,13.0,13.0,6.0,18.0,16.0
0.506,0.348,0.757,8.0,32.0,22.0,5.0,5.0,11.0,21.0
0.398,0.2,0.714,7.0,26.0,17.0,8.0,6.0,13.0,16.0
0.484,0.6,0.789,13.0,28.0,27.0,10.0,7.0,16.0,29.0
0.436,0.526,0.783,6.0,27.0,20.0,11.0,3.0,10.0,16.0
0.361,0.267,0.591,12.0,32.0,15.0,4.0,2.0,9.0,18.0
0.446,0.211,0.882,10.0,46.0,18.0,7.0,6.0,14.0,24.0
0.514,0.5,0.615,6.0,15.0,17.0,7.0,5.0,16.0,24.0
0.482,0.167,0.75,12.0,23.0,21.0,5.0,4.0,12.0,22.0
0.527,0.571,0.81,7.0,27.0,22.0,9.0,4.0,23.0,24.0
0.44,0.333,0.545,11.0,28.0,26.0,8.0,1.0,17.0,21.0
0.427,0.314,0.682,16.0,47.0,17.0,3.0,5.0,16.0,17.0
0.479,0.333,0.829,8.0,28.0,26.0,6.0,4.0,13.0,18.0
0.471,0.333,0.737,11.0,26.0,29.0,11.0,5.0,11.0,17.0
0.286,0.286,0.708,10.0,27.0,13.0,15.0,1.0,14.0,17.0
0.425,0.583,0.882,14.0,34.0,14.0,3.0,3.0,22.0,27.0
0.476,0.48,0.765,8.0,32.0,18.0,11.0,7.0,11.0,23.0
0.389,0.263,0.893,8.0,34.0,17.0,6.0,7.0,13.0,28.0
0.391,0.217,0.688,13.0,29.0,18.0,5.0,2.0,8.0,16.0
0.511,0.417,0.696,6.0,51.0,29.0,8.0,14.0,15.0,27.0
0.472,0.458,0.719,9.0,41.0,18.0,10.0,11.0,25.0,19.0
0.4,0.333,0.75,12.0,29.0,17.0,8.0,4.0,10.0,25.0
0.519,0.514,0.84,11.0,35.0,21.0,8.0,4.0,21.0,13.0
0.495,0.38,0.84,11.0,42.0,33.0,8.0,9.0,12.0,23.0
0.427,0.333,0.769,10.0,39.0,18.0,6.0,4.0,19.0,29.0
0.494,0.459,0.6,11.0,43.0,29.0,7.0,8.0,18.0,22.0
0.454,0.344,0.875,12.0,30.0,28.0,8.0,1.0,14.0,24.0
0.459,0.45,0.765,6.0,28.0,19.0,6.0,5.0,14.0,18.0
0.47,0.222,0.762,12.0,30.0,21.0,11.0,2.0,11.0,22.0
0.459,0.467,0.765,14.0,24.0,15.0,11.0,9.0,24.0,26.0
0.513,0.333,0.741,9.0,33.0,18.0,5.0,7.0,15.0,24.0
0.413,0.444,0.744,13.0,34.0,20.0,9.0,4.0,11.0,23.0
0.395,0.235,0.85,12.0,21.0,11.0,9.0,3.0,19.0,20.0
0.484,0.422,0.692,5.0,37.0,32.0,10.0,8.0,14.0,27.0
0.349,0.342,0.842,11.0,32.0,22.0,11.0,5.0,12.0,9.0
0.462,0.3,0.944,7.0,31.0,20.0,5.0,2.0,12.0,16.0
0.45,0.333,0.88,13.0,36.0,21.0,9.0,2.0,15.0,20.0
0.462,0.333,0.829,2.0,33.0,22.0,10.0,2.0,13.0,23.0
0.345,0.348,0.64,14.0,23.0,21.0,7.0,3.0,10.0,26.0
0.485,0.25,0.771,5.0,24.0,19.0,11.0,4.0,17.0,24.0
0.513,0.35,0.793,8.0,25.0,23.0,8.0,3.0,13.0,20.0
0.429,0.115,0.771,12.0,39.0,19.0,13.0,2.0,15.0,24.0
0.453,0.375,0.889,13.0,23.0,21.0,12.0,4.0,12.0,20.0
0.5,0.375,0.679,6.0,29.0,27.0,10.0,1.0,16.0,16.0
0.382,0.15,0.833,10.0,25.0,16.0,8.0,3.0,15.0,23.0
0.44,0.345,0.704,12.0,32.0,19.0,5.0,5.0,18.0,18.0
0.352,0.273,0.818,13.0,32.0,20.0,10.0,5.0,16.0,28.0
0.459,0.44,0.903,7.0,27.0,24.0,10.0,6.0,14.0,24.0
0.479,0.231,0.75,9.0,38.0,19.0,10.0,5.0,18.0,27.0
0.468,0.273,0.875,6.0,39.0,30.0,6.0,9.0,13.0,23.0
0.512,0.433,0.824,11.0,37.0,25.0,4.0,2.0,17.0,23.0
0.529,0.467,0.636,9.0,31.0,30.0,9.0,4.0,8.0,20.0
0.416,0.45,0.783,14.0,34.0,24.0,8.0,6.0,16.0,26.0
0.494,0.357,0.625,5.0,29.0,25.0,15.0,2.0,12.0,11.0
0.448,0.35,0.75,6.0,32.0,21.0,6.0,6.0,10.0,20.0
0.532,0.25,0.8,13.0,25.0,28.0,6.0,1.0,10.0,23.0
0.539,0.429,0.867,9.0,42.0,22.0,5.0,4.0,13.0,19.0
0.427,0.346,0.867,15.0,36.0,23.0,9.0,7.0,15.0,21.0
0.528,0.471,0.816,12.0,40.0,26.0,4.0,3.0,21.0,25.0
0.42,0.0,0.862,14.0,38.0,20.0,4.0,10.0,22.0,24.0
0.43,0.208,0.615,7.0,35.0,17.0,12.0,5.0,26.0,28.0
0.459,0.476,0.609,4.0,31.0,20.0,7.0,4.0,18.0,20.0
0.402,0.154,0.774,16.0,32.0,19.0,10.0,6.0,14.0,20.0
0.461,0.395,0.545,9.0,36.0,31.0,4.0,2.0,20.0,24.0
0.467,0.286,0.69,7.0,35.0,17.0,6.0,2.0,14.0,28.0
0.457,0.333,0.778,6.0,41.0,29.0,6.0,7.0,17.0,29.0
0.563,0.323,0.767,11.0,35.0,30.0,10.0,6.0,17.0,25.0
0.369,0.25,0.767,16.0,30.0,19.0,8.0,1.0,16.0,18.0
0.528,0.4,0.741,9.0,31.0,28.0,4.0,4.0,16.0,22.0
0.451,0.231,0.818,16.0,26.0,20.0,6.0,5.0,15.0,15.0
0.533,0.367,0.727,8.0,31.0,28.0,13.0,4.0,14.0,25.0
0.347,0.171,0.875,9.0,33.0,13.0,8.0,6.0,13.0,20.0
0.394,0.389,0.75,9.0,26.0,17.0,10.0,6.0,16.0,31.0
0.478,0.25,0.833,15.0,14.0,31.0,10.0,3.0,6.0,31.0
0.417,0.5,0.706,9.0,28.0,20.0,2.0,5.0,13.0,26.0
0.467,0.324,0.783,17.0,31.0,33.0,7.0,11.0,12.0,18.0
0.483,0.314,0.667,13.0,27.0,24.0,7.0,7.0,12.0,28.0
0.422,0.344,0.75,11.0,32.0,21.0,13.0,5.0,24.0,20.0
0.451,0.36,0.783,14.0,35.0,25.0,5.0,3.0,17.0,28.0
0.494,0.389,0.733,8.0,25.0,20.0,5.0,3.0,14.0,16.0
0.45,0.294,0.76,9.0,36.0,22.0,2.0,8.0,15.0,20.0
0.47,0.409,0.818,15.0,31.0,18.0,6.0,4.0,17.0,15.0
0.393,0.211,0.759,17.0,24.0,12.0,7.0,8.0,17.0,19.0
0.454,0.368,0.706,7.0,40.0,24.0,7.0,7.0,9.0,21.0
0.44,0.259,0.783,13.0,30.0,25.0,10.0,6.0,9.0,13.0
0.548,0.5,0.813,7.0,37.0,31.0,7.0,8.0,15.0,24.0
0.452,0.267,0.864,5.0,29.0,17.0,10.0,4.0,10.0,25.0
0.539,0.486,0.667,11.0,34.0,32.0,9.0,5.0,24.0,21.0
0.489,0.419,0.808,10.0,32.0,24.0,12.0,6.0,13.0,24.0
0.453,0.4,0.542,9.0,27.0,20.0,7.0,4.0,20.0,18.0
0.384,0.154,0.703,13.0,24.0,15.0,7.0,0.0,13.0,23.0
0.505,0.435,0.632,12.0,31.0,27.0,7.0,5.0,12.0,22.0
0.417,0.417,0.821,22.0,27.0,19.0,5.0,6.0,20.0,27.0
0.479,0.471,0.824,7.0,44.0,26.0,14.0,6.0,14.0,24.0
0.36,0.32,0.68,7.0,35.0,21.0,9.0,11.0,14.0,24.0
0.5,0.267,0.824,11.0,25.0,17.0,7.0,4.0,19.0,18.0
0.432,0.3,0.767,26.0,35.0,16.0,9.0,4.0,17.0,30.0
0.511,0.378,0.893,7.0,36.0,28.0,11.0,11.0,9.0,25.0
0.479,0.361,0.867,11.0,36.0,26.0,5.0,2.0,23.0,18.0
0.471,0.333,0.833,15.0,36.0,27.0,2.0,5.0,15.0,26.0
0.478,0.321,0.815,14.0,30.0,23.0,8.0,2.0,17.0,24.0
0.392,0.35,0.765,8.0,27.0,17.0,7.0,6.0,9.0,20.0
0.544,0.421,0.727,10.0,37.0,31.0,6.0,4.0,9.0,14.0
0.457,0.229,0.818,10.0,36.0,24.0,6.0,1.0,12.0,22.0
0.43,0.25,0.696,12.0,32.0,23.0,12.0,4.0,10.0,25.0
0.367,0.333,0.5,13.0,30.0,19.0,8.0,4.0,19.0,25.0
0.402,0.386,0.719,15.0,35.0,19.0,13.0,2.0,12.0,13.0
0.419,0.25,0.788,15.0,35.0,14.0,4.0,4.0,13.0,27.0
0.448,0.353,0.938,6.0,35.0,20.0,6.0,5.0,7.0,19.0
0.42,0.286,0.755,17.0,30.0,22.0,15.0,7.0,9.0,26.0
0.425,0.3,0.68,8.0,25.0,16.0,7.0,4.0,15.0,20.0
0.483,0.3,0.75,13.0,41.0,30.0,5.0,5.0,12.0,19.0
0.37,0.188,0.882,9.0,33.0,18.0,5.0,9.0,12.0,28.0
0.404,0.333,0.8,15.0,32.0,25.0,6.0,2.0,13.0,20.0
0.414,0.417,0.688,15.0,22.0,12.0,11.0,5.0,15.0,20.0
0.462,0.313,0.714,10.0,33.0,22.0,15.0,1.0,15.0,14.0
0.415,0.348,0.813,11.0,32.0,22.0,5.0,8.0,9.0,20.0
0.379,0.273,0.769,10.0,31.0,19.0,5.0,1.0,11.0,28.0
0.571,0.3,0.688,7.0,33.0,26.0,4.0,2.0,11.0,16.0
0.436,0.4,0.75,13.0,25.0,23.0,5.0,3.0,17.0,30.0
0.437,0.3,0.633,9.0,27.0,20.0,4.0,3.0,14.0,21.0
0.531,0.417,0.815,14.0,33.0,23.0,11.0,2.0,18.0,19.0
0.412,0.563,0.692,15.0,27.0,20.0,4.0,5.0,18.0,23.0
0.595,0.552,0.808,6.0,30.0,29.0,9.0,5.0,14.0,17.0
0.543,0.462,0.846,10.0,31.0,29.0,7.0,7.0,12.0,24.0
0.473,0.333,0.65,15.0,22.0,23.0,15.0,8.0,14.0,24.0
0.464,0.276,0.81,10.0,32.0,25.0,6.0,4.0,14.0,27.0
0.477,0.425,0.75,10.0,37.0,33.0,15.0,3.0,15.0,24.0
0.453,0.103,0.778,14.0,29.0,20.0,8.0,3.0,17.0,18.0
0.404,0.333,0.806,17.0,32.0,24.0,11.0,10.0,11.0,22.0
0.376,0.25,0.909,11.0,24.0,25.0,11.0,10.0,14.0,16.0
0.542,0.333,0.619,7.0,34.0,23.0,5.0,9.0,17.0,19.0
0.406,0.371,0.875,17.0,33.0,24.0,6.0,8.0,17.0,29.0
0.416,0.415,0.733,7.0,35.0,21.0,7.0,2.0,15.0,20.0
0.411,0.214,0.654,15.0,30.0,19.0,12.0,8.0,16.0,27.0
0.393,0.429,0.469,14.0,34.0,11.0,8.0,6.0,12.0,27.0
0.524,0.467,0.771,8.0,26.0,20.0,9.0,4.0,17.0,38.0
0.469,0.333,0.667,8.0,32.0,24.0,8.0,8.0,11.0,16.0
0.368,0.059,0.794,17.0,27.0,11.0,10.0,1.0,17.0,27.0
0.506,0.357,0.905,3.0,29.0,24.0,7.0,4.0,12.0,24.0
0.488,0.4,0.568,16.0,40.0,21.0,7.0,6.0,16.0,32.0
0.453,0.083,0.667,10.0,21.0,20.0,6.0,5.0,15.0,16.0
0.404,0.214,0.517,19.0,32.0,27.0,12.0,5.0,13.0,24.0
0.512,0.619,0.778,8.0,30.0,29.0,8.0,3.0,8.0,25.0
0.444,0.344,0.655,11.0,34.0,25.0,4.0,3.0,15.0,22.0
0.416,0.467,0.786,10.0,23.0,21.0,9.0,7.0,16.0,24.0
0.414,0.387,0.786,18.0,27.0,21.0,5.0,3.0,16.0,16.0
0.346,0.286,0.5,14.0,26.0,20.0,10.0,6.0,14.0,24.0
0.444,0.346,0.793,9.0,27.0,21.0,5.0,3.0,13.0,26.0
0.457,0.476,0.87,12.0,34.0,25.0,6.0,7.0,15.0,19.0
0.435,0.308,0.6,15.0,27.0,17.0,7.0,6.0,14.0,23.0
0.465,0.375,0.742,7.0,38.0,19.0,8.0,5.0,14.0,25.0
0.373,0.3,0.864,17.0,35.0,22.0,9.0,4.0,19.0,19.0
0.42,0.243,0.8,14.0,30.0,21.0,5.0,4.0,13.0,18.0
0.239,0.333,0.686,20.0,39.0,12.0,10.0,6.0,16.0,22.0
0.449,0.333,0.829,4.0,34.0,15.0,7.0,2.0,15.0,24.0
0.463,0.24,0.633,6.0,33.0,24.0,11.0,4.0,10.0,31.0
0.341,0.324,0.786,6.0,30.0,18.0,7.0,4.0,15.0,19.0
0.407,0.324,0.895,8.0,33.0,22.0,7.0,5.0,13.0,22.0
0.369,0.667,0.763,14.0,24.0,12.0,10.0,5.0,20.0,24.0
0.45,0.4,0.708,14.0,27.0,21.0,6.0,8.0,20.0,25.0
0.388,0.267,0.788,13.0,27.0,18.0,5.0,3.0,11.0,25.0
0.471,0.4,0.727,13.0,22.0,21.0,12.0,4.0,21.0,34.0
