"chain:1.alpha","chain:2.alpha","chain:3.alpha","chain:4.alpha","chain:1.beta[1]","chain:2.beta[1]","chain:3.beta[1]","chain:4.beta[1]","chain:1.beta[2]","chain:2.beta[2]","chain:3.beta[2]","chain:4.beta[2]","chain:1.beta[3]","chain:2.beta[3]","chain:3.beta[3]","chain:4.beta[3]","chain:1.beta[4]","chain:2.beta[4]","chain:3.beta[4]","chain:4.beta[4]","chain:1.beta[5]","chain:2.beta[5]","chain:3.beta[5]","chain:4.beta[5]","chain:1.beta[6]","chain:2.beta[6]","chain:3.beta[6]","chain:4.beta[6]","chain:1.beta[7]","chain:2.beta[7]","chain:3.beta[7]","chain:4.beta[7]","chain:1.beta[8]","chain:2.beta[8]","chain:3.beta[8]","chain:4.beta[8]","chain:1.beta[9]","chain:2.beta[9]","chain:3.beta[9]","chain:4.beta[9]","chain:1.beta[10]","chain:2.beta[10]","chain:3.beta[10]","chain:4.beta[10]","chain:1.sigma","chain:2.sigma","chain:3.sigma","chain:4.sigma"
0.0576640607380883,0.0372783492148144,0.0617841897241481,0.171243872708252,0.200339194346696,0.207010229842264,0.214939037831798,0.193242511857158,0.257099812489545,0.26209726732353,0.259267965263698,0.263863077957869,0.208178497241283,0.203435352199597,0.208341768317248,0.184573368732556,-0.269005738024137,-0.272960884011959,-0.28562131414228,-0.25625826945534,1.51988012881947,1.5244465787808,1.5274984113234,1.53652049349741,0.489859462418928,0.501725588649728,0.489685241788152,0.4780785661825,0.16386422454386,0.165935048048794,0.150365252539554,0.176539664805506,0.155329364067267,0.145253210737065,0.133802163785236,0.158826583221746,-1.17238081908106,-1.15333762349305,-1.16378236777048,-1.18774316769614,-0.0453032270300462,-0.0612345914443351,-0.0545190564694174,-0.0622706541967522,6.16871784975864,6.16471650492648,6.15990896922423,6.15584521771207
0.061979835997695,0.124600128409323,0.0502672159579508,-0.0140313007792042,0.205257449357489,0.185002347506328,0.187303784867507,0.198819255466145,0.258396278247202,0.25713526300143,0.263669977469523,0.258210638188814,0.19999931319249,0.19697269271735,0.208949645139202,0.191986239904664,-0.268676818859525,-0.253649744368075,-0.247646026473953,-0.275727231388771,1.53416848319081,1.53466061560782,1.53321764401891,1.52564426729457,0.48607134684466,0.479764795286027,0.488124270305368,0.487146883650876,0.168927943442423,0.137878536113926,0.165754812986844,0.160863695514315,0.152551565887329,0.142090554498466,0.154591543996734,0.139656529595249,-1.18830102023889,-1.20297340401247,-1.18298391716839,-1.17058014828909,-0.0552755317594128,-0.0428073546881313,-0.0361964533655078,-0.0751199353759283,6.2079661844132,6.19177935382796,6.22762343421187,6.1732694029745
0.128466415822757,0.134669058848007,0.104932763703488,0.217892563427711,0.192297006055553,0.18418479298935,0.21496046353658,0.186187254176921,0.258215833636865,0.255480207643498,0.254799563886676,0.263130062373822,0.202512464074629,0.189326156490648,0.210517323749141,0.197091890902842,-0.263788134426291,-0.23957282112133,-0.278737037241185,-0.257123142254263,1.52539109552594,1.54946961573451,1.52262625612549,1.54092202785791,0.489802641755343,0.493145496612049,0.490353851868541,0.479057916949801,0.161787877363691,0.137543170865394,0.137939402232553,0.165934299007698,0.143190704371487,0.141903280484553,0.145139255508213,0.162111306785464,-1.18615181803858,-1.21377333798281,-1.1611719213455,-1.19575505315361,-0.0549088107938363,-0.0463215832268791,-0.0393784166617336,-0.0364126495873309,6.16702449899238,6.20326935374188,6.16082620743861,6.18994727785416
0.0550003302086694,0.025659244217743,0.0600798607997721,0.0765473815002401,0.190536745588932,0.204795869500499,0.201373870602549,0.208259543347139,0.25806433280136,0.265925858699334,0.261995936726097,0.259102235300476,0.201590179681702,0.201982335360241,0.19405839176337,0.194063956691028,-0.247396518436623,-0.259677844894917,-0.249232916910177,-0.285205071936351,1.53210176587461,1.53311904384692,1.5398876120261,1.52585219532069,0.474739325997672,0.479719161883702,0.483837852347263,0.483658006193634,0.159864278946076,0.151074442474201,0.140128529610889,0.136942031161748,0.140927678431161,0.140233516269347,0.152803391786586,0.12335403218081,-1.18460916406975,-1.16272194786771,-1.20300034728135,-1.18578268545757,-0.0276251698615098,-0.0469234869979561,-0.063694409942416,-0.0554150281224147,6.19109906567055,6.15428925497779,6.15943874150172,6.16226020082964
0.176988246571274,0.198573072885949,0.135794100992879,0.14645206081858,0.218241803607914,0.181652208370307,0.184760367738997,0.208842804460928,0.256326141122576,0.252545779450284,0.261561038491892,0.259299065738045,0.217032459878943,0.183670234938341,0.192186211682212,0.211675147858685,-0.279631755172468,-0.236759680128979,-0.26334881599566,-0.276414885391023,1.52343444633291,1.53011480835281,1.52660278338201,1.52413855057457,0.501948375147181,0.483936608277923,0.491818891975241,0.482769965834172,0.162532491141682,0.163751213408823,0.187398935935102,0.164705696965513,0.140781292556539,0.147746346592547,0.137009591391527,0.135023381753442,-1.15417565602696,-1.17180457154855,-1.15453149152522,-1.14990375615466,-0.042152699138446,-0.0625585797918547,-0.0520540812239161,-0.0534311201289156,6.199926617764,6.20299056931506,6.19007441278295,6.1941449037684
0.066741386896056,0.105212131368187,0.0561753020635862,0.0308508581429918,0.222414790428285,0.197616784594157,0.208120647722762,0.197965601955336,0.256968428594569,0.257919748451815,0.260569482424991,0.262019426107451,0.219884079678038,0.203781356350117,0.21225202526986,0.1940092239092,-0.278769562513915,-0.275878180576346,-0.277242423143357,-0.268014652909819,1.52287677680638,1.52257851456554,1.53397642656873,1.52330661218031,0.482981755785932,0.489174079902923,0.487777499627542,0.480607441094442,0.129697291129436,0.162450731425916,0.126123310613774,0.1574674608011,0.162629930468672,0.148995998346315,0.159593663334113,0.154814048461144,-1.16252744539063,-1.17547093933554,-1.1846775732306,-1.17040248817464,-0.0438065645760221,-0.0374303169196338,-0.0522644422128921,-0.0645752672543048,6.12411589699191,6.22351736629619,6.1698002850892,6.16376838016794
0.0627720331651542,0.130479782172278,0.0663137951051321,0.132717516215572,0.204797380133511,0.211246966299906,0.213484651948159,0.169596293937265,0.2613793175485,0.254887241111382,0.261038706320577,0.260017248883765,0.206113632931317,0.205020007803793,0.210212092001861,0.176916952040811,-0.259914104539145,-0.272325563460022,-0.289813050449411,-0.239696588996317,1.53318132477426,1.52255308471836,1.52333597714058,1.5331941998096,0.49443946073156,0.490704563499434,0.49233989127367,0.490390958774387,0.138967016674293,0.16984276827272,0.146978645621938,0.178093952418307,0.142386520661776,0.146983882825599,0.152887695758703,0.131191943603072,-1.18650000570359,-1.1630541947598,-1.15577276868881,-1.18714975990469,-0.0554619541920737,-0.0479742995977078,-0.0483546181023328,-0.0615500995775315,6.22446428109014,6.22903630499586,6.21571110699112,6.20313234105607
0.0569046989879395,0.133292704446572,0.109247694446834,0.0880576113266276,0.222946797537809,0.212504488257733,0.219510065804373,0.222594161626746,0.257729399753489,0.252131698044622,0.255219284175911,0.259160745758905,0.21483564682759,0.207847716016891,0.212282559507094,0.213484926655165,-0.29706417707917,-0.271625170123515,-0.287422054928514,-0.299907384678227,1.53814803638259,1.51858787964098,1.52599321865713,1.52183765480385,0.488243332134751,0.491629340473094,0.492753826596341,0.488123315841823,0.138576810584616,0.17048809143674,0.172582219280576,0.162614006879318,0.142008237927336,0.146761846678576,0.142678430606206,0.161851837642943,-1.16964562167822,-1.16525004454353,-1.15039855050527,-1.15402258292834,-0.0386018546179989,-0.0493210983972093,-0.0488501342450928,-0.0567002148322261,6.15482226032594,6.23951024341855,6.13518425973778,6.15065215947472
0.0582983899876705,0.14485320645611,0.0634351472405097,0.143353782717273,0.224797202673846,0.206361375094203,0.196022494887108,0.212200849902092,0.25768284909822,0.249518789884181,0.259241122119453,0.262734312729044,0.212796325966013,0.204929564590383,0.203929322774998,0.20178098033756,-0.29741648513374,-0.270304769597821,-0.262337440908856,-0.276201198580428,1.53808634236203,1.51746105093636,1.52716493284834,1.52902816867333,0.488671041263607,0.491997208731382,0.484570135958373,0.483473703364752,0.143538030140434,0.172021336413431,0.147502845751104,0.183730999722022,0.142501832267664,0.139095234990124,0.150493328754546,0.143242875456397,-1.16997659792052,-1.16015246551898,-1.18827086073226,-1.12787813874769,-0.035770710725497,-0.0491301120964699,-0.0415768853807086,-0.0518379006108631,6.15106148552743,6.2235911808226,6.22923611701264,6.14976393733757
0.0487622620517887,0.0759445559576917,0.0493816030660839,0.122858804541863,0.229793078905553,0.213812325206218,0.200197524538718,0.196861328699928,0.259153917943364,0.270170824332093,0.257203948046167,0.262607885053759,0.227539655447555,0.207759989940343,0.197431487819535,0.203310577141889,-0.286134194975433,-0.282984810079592,-0.265841698223465,-0.265696389757003,1.53383133703333,1.53682968955379,1.52214478384312,1.52815020425121,0.485641437555863,0.479591134546954,0.500588145825425,0.486900689434948,0.141420062135477,0.138065332133467,0.152377530728589,0.180660193736438,0.159967006374222,0.149540415469481,0.128557415872687,0.147041251399358,-1.16758225499194,-1.1833796759152,-1.16678693873702,-1.17837663712398,-0.0298200855301443,-0.0489288580154449,-0.0604280205279461,-0.0472343891973661,6.1256862304126,6.13019730786247,6.14698644065492,6.18376032560946
