"alpha","beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","beta[6]","beta[7]","beta[8]","beta[9]","beta[10]","sigma","lp__"
0.025659244217743,0.204795869500499,0.265925858699334,0.201982335360241,-0.259677844894917,1.53311904384692,0.479719161883702,0.151074442474201,0.140233516269347,-1.16272194786771,-0.0469234869979561,6.15428925497779,-52140.2817334312
0.198573072885949,0.181652208370307,0.252545779450284,0.183670234938341,-0.236759680128979,1.53011480835281,0.483936608277923,0.163751213408823,0.147746346592547,-1.17180457154855,-0.0625585797918547,6.20299056931506,-52143.1141912157
0.105212131368187,0.197616784594157,0.257919748451815,0.203781356350117,-0.275878180576346,1.52257851456554,0.489174079902923,0.162450731425916,0.148995998346315,-1.17547093933554,-0.0374303169196338,6.22351736629619,-52138.4934006923
0.130479782172278,0.211246966299906,0.254887241111382,0.205020007803793,-0.272325563460022,1.52255308471836,0.490704563499434,0.16984276827272,0.146983882825599,-1.1630541947598,-0.0479742995977078,6.22903630499586,-52137.7419219323
0.133292704446572,0.212504488257733,0.252131698044622,0.207847716016891,-0.271625170123515,1.51858787964098,0.491629340473094,0.17048809143674,0.146761846678576,-1.16525004454353,-0.0493210983972093,6.23951024341855,-52140.9966751525
0.14485320645611,0.206361375094203,0.249518789884181,0.204929564590383,-0.270304769597821,1.51746105093636,0.491997208731382,0.172021336413431,0.139095234990124,-1.16015246551898,-0.0491301120964699,6.2235911808226,-52139.6508188409
0.0759445559576917,0.213812325206218,0.270170824332093,0.207759989940343,-0.282984810079592,1.53682968955379,0.479591134546954,0.138065332133467,0.149540415469481,-1.1833796759152,-0.0489288580154449,6.13019730786247,-52139.2650807688
0.102114266599314,0.194559513598858,0.25130231425399,0.199823666652079,-0.261128888020912,1.5278224539605,0.498724107572217,0.179069230470465,0.144393627680781,-1.17016476143251,-0.0545234952951888,6.22676996814475,-52140.1271570608
0.0944747759782912,0.212317023578186,0.263685124842088,0.206714452491762,-0.294999123521641,1.53449878390045,0.4808047604511,0.14967003525262,0.149291934896916,-1.17498453399256,-0.0469274625735237,6.15073989124024,-52138.1390043572
0.0899398300125815,0.220430937498803,0.254116955540189,0.203479871234904,-0.265235329155701,1.54478805269252,0.486721851859954,0.162094290397275,0.144620953148641,-1.1632552110313,-0.0713006719083189,6.15373796271649,-52144.59388977
0.0923104110434994,0.228670494298497,0.260718360190883,0.205128521172999,-0.301257864472922,1.51972528700469,0.488810685521298,0.161781469155986,0.12507007900484,-1.14496881844472,-0.0664405481056633,6.13546167249523,-52142.4368450684
0.115388234097575,0.219255989555065,0.262011459810814,0.209202943940244,-0.286442703074819,1.52916831240456,0.489276363653453,0.18433567184653,0.162818589646733,-1.14534500867699,-0.0515787734150758,6.2086524103336,-52137.8985017694
0.0334307972128022,0.237448831656215,0.258307329543615,0.210611129875902,-0.301837618733936,1.52718599138991,0.490920522050413,0.155806234946801,0.143907563863776,-1.15139616327099,-0.0546939064064588,6.14806278459331,-52140.6906054568
0.129434039271379,0.217560589307522,0.263353828016563,0.213757609493316,-0.292207160100762,1.5382766620698,0.482778049010711,0.156104597906581,0.147249711149636,-1.1498929114653,-0.0406735912078528,6.21862831018514,-52139.3922074204
0.0961239221639296,0.200331217955397,0.256294522968496,0.183583525774418,-0.264689523997217,1.53275846807027,0.484044130064055,0.164235891850468,0.141247101547351,-1.1796833014749,-0.0603552629714158,6.15439195831248,-52138.3132765949
0.125062718760352,0.201170595657425,0.255307366112605,0.190389218117897,-0.263545169373849,1.53266306853642,0.484375046403067,0.14806917724874,0.130016396020884,-1.18296201741964,-0.0787693329255753,6.15542631167349,-52139.7350255034
0.128254284784859,0.196440044826327,0.252525459927461,0.195135405712018,-0.264554619706108,1.52731742646511,0.496148963973795,0.151963112950108,0.135616315910751,-1.16233725265054,-0.0600152987903327,6.14658223228564,-52139.4834912932
0.162518879500436,0.206186939442361,0.268315790337535,0.21421251910691,-0.280460498599711,1.52041614172152,0.494066608519382,0.160397857371848,0.142505800029063,-1.15978842175974,-0.0465339604681334,6.17479218497298,-52139.975859242
0.0585242218136917,0.188780865463137,0.248525032047649,0.198653467765724,-0.249820654511458,1.51634291839718,0.493385013433497,0.155004415123294,0.135810110384282,-1.19169491702037,-0.0416410885614102,6.17748916590857,-52140.2825771994
0.100045137560308,0.212721139745755,0.270333309485647,0.213705193835016,-0.283240961645717,1.52961223130505,0.495841050047135,0.14962189958694,0.155880224817861,-1.16611251965279,-0.0520363567426395,6.1858635328098,-52139.8317485651
0.118746636117838,0.212457624884744,0.262705526622891,0.203553996471887,-0.280785087175258,1.52555934354191,0.478535270661168,0.127794069174523,0.155502769510959,-1.16612712764978,-0.0597997622563121,6.16859741596511,-52140.1897007581
0.135997722049242,0.194044441197647,0.259265082507387,0.195787797620834,-0.263403547567644,1.53895577250254,0.484257994658421,0.151878433406449,0.158233562025179,-1.18926523432676,-0.0522204726462023,6.17876688304741,-52137.4423185694
0.15347839386198,0.206519372652973,0.258406576547744,0.202843881770066,-0.273385043554081,1.52040508057229,0.490732511178114,0.146995033626426,0.153461864549887,-1.15991443393913,-0.0581880926944147,6.22274013749189,-52138.2511054007
0.0963065999569199,0.212726766165697,0.260665221803907,0.2074456333214,-0.286855654825526,1.5273499994429,0.493714385890763,0.153232820592005,0.132119983277719,-1.15951779194012,-0.0535694116427812,6.20991922081511,-52136.6094784973
0.106834174712454,0.19948712006462,0.260434136669972,0.195844265043946,-0.270746656791129,1.53242894144309,0.487597479621185,0.160249913737002,0.160838974016426,-1.17535575532343,-0.0375843448296148,6.15015867169912,-52139.0404287079
0.0257976827133347,0.203037523290221,0.265014096292518,0.195021482861455,-0.279818658963579,1.51799059401678,0.485849580897811,0.175323872605225,0.158293668957134,-1.14698067039023,-0.0543164177805058,6.18986396314065,-52141.8760923628
0.149779832085226,0.209181673323746,0.255074560365982,0.201419860333675,-0.27877535638278,1.53643035225571,0.485520424330906,0.145268023723735,0.136818246059884,-1.17908104592211,-0.0477161610669378,6.16362241381147,-52136.9498797739
0.197559274144505,0.200790534677599,0.257594594594367,0.193090207140318,-0.260187802729228,1.53394172937568,0.477445455428399,0.156299241266233,0.139945708590754,-1.17738525804186,-0.0611707921949041,6.14915463615849,-52139.2932008329
-0.00291514013488762,0.220939249646374,0.261006053984437,0.213199424882478,-0.28243562069956,1.52632719079207,0.493624384062062,0.152250240487118,0.149130725352188,-1.15678229384862,-0.041573188496862,6.25137521018203,-52140.8554709076
0.00263910209742552,0.215819325077344,0.261089748824223,0.215856424644907,-0.283939220257114,1.52663490168766,0.492769187343099,0.1635553769492,0.151420041700971,-1.15164530832879,-0.043499668709715,6.25470375315268,-52141.0762742037
0.126738764757434,0.191091377898312,0.253196828889765,0.199086123472873,-0.262314389498207,1.52216746991779,0.495058874664247,0.153544561211758,0.14139477062403,-1.18003381241234,-0.0411293040981349,6.11970897849695,-52138.9008501607
-0.00967074679351249,0.187409983094519,0.255837929524691,0.198654339528608,-0.241832307429082,1.52459265878238,0.492210772815014,0.175854622607406,0.155670155462979,-1.17180109923464,-0.0516442966651168,6.20453271101498,-52139.9875947655
0.180701783289964,0.223055856744544,0.262503866606446,0.20789468174807,-0.285794197036617,1.5313893104933,0.488910185465882,0.155775148338775,0.131116129153152,-1.15245818340319,-0.0594168108783919,6.14667836998815,-52139.3874226119
0.155086774983534,0.196103214080712,0.260648636061774,0.206058771990751,-0.265830174634524,1.53708713531092,0.47882653714078,0.145236148865782,0.126146836292324,-1.17735736126795,-0.0421132362509875,6.17386299258477,-52139.918531225
0.118402191915034,0.194696269992027,0.259292950003044,0.187525020362674,-0.245187387314805,1.5259533879306,0.484510710422015,0.201054997145014,0.168917755286592,-1.15253983354311,-0.0681880505930671,6.20362577712807,-52141.3741022451
0.14320248657938,0.191898800129904,0.264459734088574,0.181763587379547,-0.25557777791334,1.52339415903294,0.489246598607622,0.178860640304947,0.140800977763584,-1.16881525219421,-0.0717832391946941,6.15857746015308,-52138.4169853948
0.207335508778796,0.192105693034987,0.262008014800916,0.181600410095639,-0.252854733855897,1.51977920784214,0.487237771328679,0.176556051355722,0.14509069187743,-1.16493559155269,-0.0808797908207542,6.12222975171536,-52143.4413037698
0.00019659296080593,0.20662761033613,0.259328349934012,0.204207780977976,-0.262383772287137,1.53421351188841,0.488786320103583,0.172954117531255,0.148593166209864,-1.16034742232069,-0.0410286005723443,6.22451034309443,-52139.72229759
-0.00423315637951042,0.210993147759405,0.259506063943588,0.207952238323501,-0.259749962384662,1.53307396077366,0.489254106930395,0.179759033317648,0.147784446992619,-1.16383695589144,-0.0387224313436146,6.23746469857268,-52143.2402780508
0.151284755525739,0.191483421812887,0.260008389825526,0.196380042053883,-0.254609353927686,1.52769884868658,0.493090337822406,0.135908316212416,0.139096160624223,-1.188905931011,-0.0659818632954386,6.13173311434071,-52140.5320242661
0.0964901412520545,0.174841374641357,0.259723741844379,0.194722830929675,-0.231846836299866,1.52491386091532,0.493012700975988,0.163599954575264,0.107344383798494,-1.19474779597018,-0.0514304845607793,6.23686756814528,-52143.6058230715
0.0813955325295952,0.195936749499237,0.260026797233164,0.200841138600295,-0.260205373387329,1.51852387347155,0.503966147034839,0.16434961850939,0.137276713005114,-1.17721561466725,-0.0565038079315401,6.11460989831011,-52140.4241444684
0.0770122398563148,0.200545382975211,0.26221703266892,0.198641126162016,-0.263309319576267,1.52365467809795,0.49926596988604,0.147232817989659,0.136142052870082,-1.16513254246139,-0.0520958022099583,6.12269822464398,-52138.6265092771
0.0760124688070438,0.196260646541704,0.258206339788953,0.192436598692081,-0.260985777341323,1.52425252529818,0.492613905739279,0.176283870951062,0.133210176952899,-1.1648834240008,-0.0534504402761608,6.20363683551955,-52136.5664284099
0.102868414505697,0.211269597646958,0.263942649740602,0.205154322637097,-0.265014619470984,1.52631671830703,0.483673271939076,0.135113302166511,0.18419458723516,-1.18013449166539,-0.0446877010661084,6.16670054137384,-52141.0708888921
0.0859015676166355,0.215044737334861,0.255726879765866,0.206389392507751,-0.272927774071423,1.53074482872822,0.49103695847914,0.156352443734923,0.148507806315276,-1.16828720475501,-0.0443983927261558,6.15097004790586,-52136.0083609024
0.0716108135360883,0.198416069180513,0.255695607555076,0.205109489395456,-0.261484620559317,1.52501120906642,0.491872475749283,0.165036042910131,0.139789357850041,-1.16963691915789,-0.0375547834565874,6.20800283690912,-52136.0881253427
0.101627736729395,0.192851369685286,0.258455982150372,0.200780417964309,-0.251532018559307,1.52691571657133,0.493410528744054,0.162778009445425,0.139038075941574,-1.16686668000239,-0.0465849725405178,6.23084328984552,-52137.3565918527
0.115925938797265,0.211241340302799,0.260048632198446,0.209927124840901,-0.280684840060904,1.53280439315593,0.483954601081534,0.158113739739886,0.134955040784697,-1.16132415564326,-0.0409903420401766,6.22672995303813,-52136.9028834601
0.142397818874552,0.218375950410771,0.258956816010533,0.209939105880973,-0.288025805502986,1.52529327368091,0.487167080877925,0.160785359878477,0.129920663147126,-1.16512014999683,-0.0387257400482826,6.2251617876766,-52139.6336845284
0.0939496698286202,0.216916113876135,0.261046240051251,0.215245656986956,-0.28930061084175,1.53043645443318,0.483070716988032,0.143836192569024,0.170215234352543,-1.17369445123159,-0.0441572398888949,6.13991982587309,-52139.3494482104
0.101110975716,0.235177210891316,0.259332011827973,0.2151788973884,-0.294895241962193,1.52213740237631,0.496642618831664,0.174636542068063,0.138819257038711,-1.1238958536922,-0.0542168899060863,6.20489126076202,-52139.0739000825
0.0905725512344145,0.217762992424248,0.259559703335361,0.204846274673972,-0.284404267100096,1.53391777893163,0.483129234300267,0.144465093139302,0.159476796742291,-1.16976813349873,-0.0483357392251122,6.1418910235846,-52136.4046384247
0.134231374645023,0.22169987741543,0.258973819082477,0.211761857485382,-0.302288068253538,1.53784933772741,0.479428422351794,0.163093265883237,0.137418769698114,-1.15745895417856,-0.0401452134904674,6.21915732875477,-52139.1073899249
0.0809757526351058,0.229236791226157,0.267610846815428,0.201186208025249,-0.310174161681472,1.53593890514357,0.48596467363155,0.152462095886811,0.143748757669667,-1.1475108804992,-0.0662854598854248,6.1153722918089,-52143.3584308615
0.100884661370724,0.218422882354012,0.267855523843435,0.20617996983187,-0.29786115625481,1.52988682917264,0.488066766557111,0.144970826856996,0.143202722614439,-1.15049206939623,-0.0737851827614307,6.13089071513277,-52143.0278357671
0.10851865441324,0.228403192186352,0.268914555362811,0.201913017142052,-0.290620875289407,1.52831102212455,0.486652449781728,0.155343153098704,0.140851043423803,-1.1492688437265,-0.0671623457952681,6.14527685214108,-52140.3908017174
0.025791106223674,0.199269472847696,0.25151685345727,0.206603596129792,-0.262950499141782,1.52849664009654,0.487593709694321,0.165816303382744,0.169908355193911,-1.15580475076206,-0.0396828465177352,6.21693629087974,-52142.749609183
0.125454718859183,0.192548196908923,0.266817869218731,0.208397992389769,-0.260501390528274,1.53469442194578,0.484587949047719,0.15273191498834,0.127783855782045,-1.1889569552017,-0.029488668286733,6.16241358495807,-52138.0742167938
0.0605109814636435,0.222531421814837,0.251026137422951,0.196556440397137,-0.29876202643598,1.51997924316625,0.486734140705751,0.172451175189461,0.162627444811208,-1.13492521674904,-0.0677310019853151,6.20055692711335,-52141.79239631
0.0795644971354992,0.218104100112981,0.269219910486074,0.217357860493988,-0.297519200860341,1.5343994484084,0.48262839301036,0.147859356479757,0.13762075510226,-1.16777851913688,-0.0328236128918714,6.15414920112365,-52139.4756232787
0.0994959184478235,0.210446807324504,0.265617059505177,0.197398486815632,-0.274143524073115,1.53051190725286,0.487352793460682,0.155557140920231,0.157560304273261,-1.17393339626912,-0.0571698347596621,6.19356792204078,-52136.615283889
0.0595034353256825,0.218568171145428,0.258926040611984,0.210515623041263,-0.278871022964287,1.53154776366526,0.481402084620734,0.17366170971898,0.175034214042094,-1.1454323991398,-0.0452979529810845,6.15637459144711,-52138.4416138383
0.15262759623354,0.229898013358397,0.266562822652945,0.210779419476924,-0.298202119232336,1.53434773401681,0.484179510544137,0.143575598186037,0.129486773619455,-1.15537898116155,-0.0576149964615561,6.20859340284236,-52139.9008337328
0.110202609529867,0.211251415712731,0.253165162544598,0.209654077469027,-0.277484552132189,1.52803400573548,0.485092585570929,0.151179463397231,0.155925098557303,-1.16998394544099,-0.0355830986260884,6.17174530974497,-52136.188012632
0.13025789100939,0.193775116444195,0.270039962251552,0.194580134722107,-0.256298035474946,1.54185069224994,0.474965696638964,0.156256992057955,0.154269040330252,-1.18384147929814,-0.0488145483419581,6.16552990113913,-52138.6909398405
0.104922671454385,0.189731595777287,0.250946542739694,0.188102211958663,-0.257524995629833,1.54387438675615,0.468664296234061,0.177035055951207,0.146326759311702,-1.18012331378914,-0.0643575177902301,6.22477135601691,-52143.761145359
0.190109613566593,0.20357202707867,0.26310942002658,0.190612923866224,-0.272864682692359,1.52804286666393,0.481102520995909,0.155709586915418,0.167463591205555,-1.16659947594708,-0.0679719290811583,6.14942957498961,-52140.9340064986
0.0984364506820264,0.187364409958609,0.263797821343646,0.200373346279302,-0.254368025403157,1.52166748951875,0.490831767263582,0.159017356076987,0.130717165932683,-1.17564785460219,-0.0506053915468181,6.1474574554805,-52136.9437109373
0.0816099662610275,0.183831170150505,0.258856554991507,0.180789170664003,-0.245998867522774,1.53547595712116,0.482953844476392,0.181009132889409,0.148550750057629,-1.18195386824535,-0.0613239478147845,6.20818367271372,-52137.5486048607
0.0955445669539284,0.181841972982161,0.266960128443488,0.192839407678176,-0.246942491752906,1.53275061206094,0.480949620892333,0.170787180094321,0.139692696815021,-1.18667008676011,-0.0484871460251936,6.14315452469908,-52137.0653128695
0.155336010917989,0.191062502197949,0.259435370313662,0.188636693610466,-0.248445071001399,1.53849282970816,0.481849664731317,0.183693946247531,0.125384078202759,-1.17595852665931,-0.0467980736009912,6.17064018313031,-52140.1852769121
0.159203288774756,0.170279882975864,0.257952506673306,0.192771336609842,-0.23571565367129,1.53427034158793,0.484311827084718,0.191511464646273,0.121437845525588,-1.17699928009318,-0.0483336164389613,6.1584032384665,-52143.8271560987
0.134234881112689,0.165506248697625,0.264967773630814,0.186145511272632,-0.244511611366151,1.52801286558002,0.487356976645195,0.190242736129135,0.119832237962304,-1.18220528294387,-0.0456772315110893,6.17229792496985,-52142.0475523596
0.0789470903922492,0.191611597503578,0.264871233674715,0.200315254285305,-0.248063959416999,1.53626856101456,0.498901542944957,0.159409405777365,0.133505627481234,-1.18755292949081,-0.0491517876739077,6.18316938381499,-52138.642533104
0.0325563656493926,0.190730187579014,0.26748200924853,0.189092409043905,-0.25603217924537,1.53148409731069,0.47519528983381,0.161383724250427,0.146920226308144,-1.18746495301804,-0.0552591519321917,6.14801716675127,-52139.1253865781
0.0817495824801615,0.204938108105672,0.252291371121194,0.18648111833066,-0.273434194270998,1.53459226617582,0.485626168286352,0.178609750502184,0.146160524278059,-1.15832274054583,-0.0822214412130913,6.20929217624734,-52139.5922854176
0.134212438876114,0.195866481856756,0.267966439595211,0.196276499298242,-0.262948518104122,1.51975683894823,0.49085303895743,0.187737895464398,0.138899968753755,-1.15832607553743,-0.0580199972060673,6.15067138023482,-52138.6914771242
0.0943337030127821,0.212162851481336,0.251656245228714,0.197262995863528,-0.274038803396506,1.53675257063245,0.490488972601597,0.157084914558633,0.139882063475713,-1.16240281877811,-0.0597043236912486,6.13386028145089,-52138.6619263614
0.0945648739888217,0.211021727374597,0.268563073617277,0.208907451423077,-0.285193616788606,1.51991847899873,0.498011672004263,0.149759308892436,0.142242089125604,-1.16333710457304,-0.0598137357328146,6.15059651067389,-52139.7779392741
0.0684193808047076,0.216607893815339,0.265613448654054,0.204650623767732,-0.27451373984659,1.5306793605699,0.489225016453635,0.149521492048198,0.157416628253754,-1.16452957861233,-0.0577388976812967,6.13366257935174,-52137.3638869776
0.039430608752896,0.206612852419844,0.264428480688966,0.201473744577276,-0.268214774100409,1.52647535525168,0.489517275405601,0.154583880868345,0.163717524715431,-1.17368285802885,-0.0558862170594605,6.15308409112744,-52136.7461068312
0.123594741520335,0.199538890372784,0.25436896627255,0.202150936455607,-0.269351101007207,1.52956451539206,0.488339214111628,0.179413475332713,0.13901065596805,-1.16171394690778,-0.0578832869619428,6.20322447883593,-52137.8559039079
0.123676697315944,0.204174489603003,0.263226741509687,0.194633389499065,-0.273237346278753,1.52688098379901,0.483508974892056,0.17514128308844,0.130208952811953,-1.14294564849497,-0.0591280211922739,6.16096113978829,-52138.2631412214
0.0864243749765068,0.200350790832343,0.260597566051759,0.183652543051729,-0.259633725380716,1.54061302879292,0.477886887478563,0.181661612162361,0.15851660545895,-1.1627169205012,-0.0676435519838671,6.19525936551687,-52138.9220408261
0.0899832799155015,0.202268349493522,0.257506168891648,0.185702434020238,-0.268277878910116,1.54307229760351,0.482281816352026,0.170660292443598,0.146180112722346,-1.17787319977338,-0.0830220711350083,6.18856024235624,-52139.0902668146
0.0696668231728449,0.188500873993379,0.267031816850736,0.186298102899055,-0.246422279965449,1.52285669145937,0.478578218116308,0.159683031418927,0.160416140478498,-1.18373283502068,-0.0568725785475122,6.16395497621499,-52139.3176652087
0.0500643281830636,0.187686700043828,0.264217329549749,0.188124796599125,-0.255266903591182,1.52957479869863,0.48580199017889,0.156243327824261,0.152372022941504,-1.17355419046134,-0.0680746388671848,6.1922834093822,-52137.799759601
0.141074587911004,0.212060765161344,0.254569727377115,0.206248028884297,-0.273960163851059,1.52575724365477,0.487392928438479,0.177476985627015,0.141548679300995,-1.15192244651378,-0.0512437745338751,6.16718012076722,-52136.5076305498
0.152236804118084,0.193062254312264,0.258164484230868,0.194772075608807,-0.258233949110142,1.51993222325793,0.491211294302762,0.177533070014748,0.165359265623856,-1.15618375880678,-0.0504902338713383,6.17712452893896,-52138.2655749249
0.168746718680789,0.196650951033655,0.25005587130779,0.191683386430749,-0.250421641033678,1.52332124983093,0.494493719459875,0.171491562970432,0.144765714925631,-1.16726276566705,-0.0730195961618026,6.20900375180279,-52141.6556481269
0.060223384963298,0.1895030336129,0.26757412413083,0.20073612292912,-0.248553459150701,1.53341109588316,0.490340852650964,0.17241064735169,0.126097498806489,-1.17847507636646,-0.0563806672724077,6.16639675732076,-52139.0584275136
0.0828219417584501,0.210074179337354,0.252155617034426,0.199565068102257,-0.262336875510015,1.5295439953893,0.492601607072299,0.160570521605887,0.171332074578178,-1.16732629452276,-0.0691723833622048,6.19047213373109,-52139.8201341344
0.0350832478606973,0.211444877218747,0.269673833442185,0.200765366472062,-0.276073729448989,1.53849533366365,0.468734799075727,0.159226598767026,0.145863600556403,-1.18142864994075,-0.0606492847284301,6.17516887307201,-52141.2436522046
0.122230882186313,0.198142332429329,0.265221200857181,0.205057969868506,-0.254924747004763,1.506758386178,0.49566711633386,0.146172938153812,0.141426691567194,-1.15502393063044,-0.036348530167647,6.19539931826227,-52142.2088309942
0.0441927557165536,0.214145525188487,0.254457372478695,0.203744590690007,-0.272954703829827,1.54302853976003,0.474668037310997,0.155509648748039,0.147121175062763,-1.18333436410383,-0.0596279298119672,6.14704091273474,-52140.6185773952
0.0183568377097902,0.211281243094556,0.262192077638978,0.207080131563223,-0.274874938735629,1.52549644214687,0.484188885069393,0.139707925788808,0.171344086168645,-1.17817563511121,-0.0439561104439268,6.20553076333104,-52139.133739985
0.127933814717075,0.204984322354824,0.260620268208248,0.203512560669067,-0.280254450992797,1.53238312331852,0.494172587375052,0.1508991696316,0.13097200166263,-1.17978859819974,-0.0560135078194409,6.16863125841002,-52137.3744442264
0.0715999828592479,0.206276630803396,0.261626531850906,0.199932421402716,-0.263201512985137,1.52991231101856,0.489268793306808,0.153301760709895,0.127990749727175,-1.17896689866885,-0.0547816559094563,6.19686209992185,-52137.2207913325
0.150767703637735,0.202981010710295,0.255868285340292,0.18572722885338,-0.259243736416343,1.53247765742463,0.476272176747051,0.178819166978377,0.151058868120377,-1.17359131466023,-0.0649082668884736,6.10751132902603,-52142.6155800457
0.0494435673866616,0.191815678597588,0.258143735282408,0.204391956951728,-0.253548922474401,1.53353208371819,0.488654682138431,0.172189290891488,0.137002139858109,-1.16927177935658,-0.0322493330535615,6.2309423967507,-52139.7712273794
0.123808085565441,0.208040104826768,0.260868363528946,0.205755203491788,-0.277927830612741,1.52515539790971,0.495804908105718,0.143576811568081,0.125098862549623,-1.17651017269571,-0.054862986416726,6.14773567088236,-52138.1664137253
0.0772608033099224,0.217568575043304,0.257079301934244,0.211062551111695,-0.280345766548415,1.53553996422592,0.490982552192101,0.124838984290728,0.128886588239765,-1.17462850548467,-0.0424041115292066,6.20709830830685,-52139.3644759233
0.107502594383459,0.204989446487642,0.256985964139392,0.213245835989736,-0.2739471891136,1.51678065295248,0.498730626529245,0.164683844884184,0.141899138773037,-1.16224399103663,-0.0325862668328051,6.14172881163576,-52137.9805920751
0.0776816059896075,0.20169781631219,0.262442130401238,0.202343532151636,-0.261240201534802,1.53109713621243,0.487079950023778,0.144602722064194,0.15111915085955,-1.17792246797063,-0.035349041591998,6.16665024456003,-52136.3016197194
0.0564432783992423,0.206965742418621,0.264329919236751,0.207838863502534,-0.273055909205608,1.53539349042926,0.486989131374211,0.154911111614734,0.147929717974063,-1.18119916313082,-0.0535883932614709,6.18291986368449,-52136.3867498237
0.0475393369832761,0.192070681939115,0.267341463135802,0.192855106642949,-0.263858761712509,1.53294970713407,0.477897427961674,0.176977785811754,0.123757783399379,-1.17681038407759,-0.070668555896215,6.17632660352352,-52140.6554711216
0.0353367015795767,0.209809543191942,0.250810817661666,0.185291163364588,-0.268681391337448,1.5243027676426,0.498897698959214,0.158325280616276,0.174712264403379,-1.16919159582676,-0.0944653791995388,6.20322912909107,-52146.4562542726
0.131223896473118,0.208011653769048,0.27117237026513,0.210296389249038,-0.271230834869101,1.54387392310492,0.483290744382754,0.166323865322717,0.123320471194963,-1.19605363651942,-0.0115640188059879,6.15235051321282,-52151.5003999453
0.068082046711727,0.207126966702878,0.250348617648479,0.184453767126433,-0.264167071621511,1.52115714401868,0.501599424879251,0.154631149964333,0.16556833704951,-1.18301749934353,-0.0811564616032342,6.20673194409326,-52146.3576870935
0.118163853107903,0.18643086955976,0.255901961395189,0.190658940525327,-0.256611693394941,1.52394390793428,0.490150711756487,0.169288543111724,0.15138782649197,-1.17141086953259,-0.0613355237832319,6.21455989215688,-52137.2762428312
0.0715805540589373,0.188414258951324,0.264241657586924,0.196811820442584,-0.261076874901024,1.52885351784876,0.485162328109912,0.152112177837036,0.142949496265639,-1.18479370201867,-0.0460763429030045,6.13551910093458,-52136.9726913798
0.0779708614530884,0.195782367365185,0.261128070285169,0.199666963526227,-0.251762327319121,1.53444208996702,0.489026218139079,0.140914648147941,0.134901114667475,-1.19755223823649,-0.0553351880276214,6.1736569867094,-52137.0738916147
0.106393535530032,0.208998773856248,0.258510942149511,0.200556229771352,-0.275163378743951,1.52057371318852,0.48896164228129,0.185346792438497,0.156863196024386,-1.14013351884597,-0.0463827371705019,6.18359655816333,-52137.2430133663
0.0941377023874397,0.209341403310636,0.258121911179243,0.196105158150219,-0.276465751442209,1.53189741339457,0.493137384401659,0.166176270093687,0.152236946688684,-1.15505529537545,-0.0642922335032974,6.18800878060361,-52136.2273428602
0.10067520579907,0.202111578548773,0.255091357102753,0.198443715108409,-0.269496691239135,1.53513383762714,0.475022959780008,0.150788216463859,0.162530699093662,-1.18833312341371,-0.0514814665499176,6.17405665906631,-52137.3743815911
0.109154144580838,0.203327646769916,0.256036125483351,0.198027898659377,-0.271541379876598,1.53771254953908,0.476410453094601,0.144691143411115,0.16214649384445,-1.18645545817304,-0.0547542246891145,6.1775883124323,-52137.3425080741
0.0722938687802784,0.209229724756101,0.263032819802902,0.211726401330921,-0.274870562218084,1.5222568745101,0.496375483350803,0.172339759287812,0.146281144747866,-1.15292105479277,-0.0471500939314642,6.17586714496156,-52136.0555917716
0.0588183528568896,0.218575512944354,0.264631617811396,0.206764117054446,-0.288974206143551,1.52272372928825,0.488495699724128,0.167353937750555,0.14937775196833,-1.13575681008425,-0.0562843347734555,6.17969004929646,-52137.2785385442
0.0742336491321195,0.216152838050296,0.263008501268852,0.202191594426067,-0.287640723262847,1.52690293368202,0.495421096024642,0.177049234733966,0.142159447388764,-1.14575893208835,-0.059649743168289,6.16919879516596,-52136.9250762207
0.129083165298421,0.21722748917312,0.254375396873493,0.210254450966518,-0.29194703502909,1.52512158218157,0.482952804540874,0.153813818184275,0.162971966457497,-1.16116454868128,-0.0394949793331278,6.19216083074919,-52137.9324432678
0.0492859460545597,0.221224758965426,0.25915153064148,0.209412678133151,-0.288768784361687,1.53711597842133,0.492644681716025,0.163974120673977,0.141326698072457,-1.14444017104626,-0.0547713948999285,6.21857825005303,-52138.4416864048
0.13969404899876,0.183079513396687,0.256453842801864,0.190020595664111,-0.238206440228875,1.52275341200756,0.486661929913367,0.168783753035555,0.132028622071641,-1.18199721159056,-0.0618422036665736,6.21877119068117,-52139.0621296838
0.0932112925426248,0.219131481911197,0.262755012215903,0.203077090715349,-0.277139280500019,1.52981874484389,0.482700539092319,0.193449167168148,0.155579118681823,-1.13324985174645,-0.0767368963889819,6.14006396985948,-52141.3026635193
0.0494703213390554,0.21253670090669,0.254586791202728,0.21298237492313,-0.270021472507662,1.51516555439613,0.493357840267636,0.15650036120863,0.149228195315095,-1.15680488147302,-0.0561721896070697,6.20748097009808,-52139.281410304
0.0497222189946933,0.209740268055844,0.254290889935103,0.201805230226349,-0.269244209191728,1.50942821812844,0.496312497940426,0.170052227837867,0.144884961191677,-1.14763741202231,-0.0538171670869912,6.22658581607957,-52140.1246265476
0.103707130601605,0.200375874721593,0.250834297304666,0.216280944974726,-0.26043321403021,1.51870482164573,0.508460765265222,0.160358009919496,0.142512371771927,-1.16584954611904,-0.030293443443933,6.10753206098202,-52144.123809898
