"chain:1.alpha","chain:2.alpha","chain:3.alpha","chain:4.alpha","chain:1.beta[1]","chain:2.beta[1]","chain:3.beta[1]","chain:4.beta[1]","chain:1.beta[2]","chain:2.beta[2]","chain:3.beta[2]","chain:4.beta[2]","chain:1.beta[3]","chain:2.beta[3]","chain:3.beta[3]","chain:4.beta[3]","chain:1.beta[4]","chain:2.beta[4]","chain:3.beta[4]","chain:4.beta[4]","chain:1.beta[5]","chain:2.beta[5]","chain:3.beta[5]","chain:4.beta[5]","chain:1.beta[6]","chain:2.beta[6]","chain:3.beta[6]","chain:4.beta[6]","chain:1.beta[7]","chain:2.beta[7]","chain:3.beta[7]","chain:4.beta[7]","chain:1.beta[8]","chain:2.beta[8]","chain:3.beta[8]","chain:4.beta[8]","chain:1.beta[9]","chain:2.beta[9]","chain:3.beta[9]","chain:4.beta[9]","chain:1.beta[10]","chain:2.beta[10]","chain:3.beta[10]","chain:4.beta[10]","chain:1.sigma","chain:2.sigma","chain:3.sigma","chain:4.sigma"
0.162421564455378,0.12193056614293,0.119573235175882,0.105137265570675,110.642603087971,110.561966172982,108.993879708472,110.704011415399,17.8945057429321,17.5322382794596,17.6950930485907,17.6712265333151,15.9130258262226,15.6939857409677,15.7692897642229,15.6750646688377,0.651010450073464,0.650367324692336,0.64898634543209,0.657208056709833,0.412903225432516,0.405459130287213,0.420141726209671,0.416830763717396,0.169076890510395,0.183445485070829,0.180963141985433,0.177595402505941,0.176265108200458,0.198641837456901,0.181868125776713,0.187868331527387,0.0225325506622939,0.00446538500930168,0.0131077900738682,-0.0130295777936921,-0.914466429198545,-0.885651080253639,-0.911763744892484,-0.917233750115179,-0.331602687188882,-0.335805538587279,-0.343965270225702,-0.340217568816164,4.31622164610355,4.35980019373691,4.32607364405718,4.313248488051
0.116821921519195,0.122933972891921,0.097091248292152,0.0889154583225025,111.234268779125,110.947443088693,109.825635079875,110.87415040675,17.8880055214629,17.6782340110624,17.7566393581038,17.507434040033,15.7973535217268,16.0619723245174,16.0332695673279,16.0213546733146,0.659818415428638,0.654003127789936,0.647484304756652,0.642761092811059,0.404943750734641,0.410247651153644,0.410829091889429,0.404148215322561,0.173775636061371,0.174228904802608,0.184353699150468,0.183052938170654,0.188841311537805,0.195886516060608,0.190804006099759,0.195588046033015,-0.007013692870628,0.00512505988017944,0.0230097783557362,0.00689097681271476,-0.907072153363368,-0.904271719253263,-0.90762200695649,-0.886854834332929,-0.336164527986532,-0.34178367605624,-0.344619555674434,-0.343537165637633,4.34391734663125,4.29235720907973,4.34625769514149,4.33692355797397
0.120216088369705,0.0575720780372964,0.0991037575427258,0.11837048179075,111.908489353971,110.487636816953,110.594598894926,109.992234125359,17.7731823529197,17.9357914138236,17.9080368701088,17.778906950971,16.3424933036709,15.7387251596318,15.6921633905479,15.7310035492095,0.658607396433122,0.658913321630014,0.65230971415288,0.659385757739278,0.403784271885165,0.408255501243766,0.418550791939423,0.408702282139027,0.168802169818812,0.181243948568008,0.170016124838096,0.175514973106731,0.175122932618113,0.164373619309988,0.176999659187675,0.178611550903187,0.00737269663492716,0.00876746196074264,-0.0156553576311992,0.0136200009090915,-0.90949699098163,-0.91870377237339,-0.913076708640023,-0.915251042188933,-0.328085129844728,-0.33418224619332,-0.337735772093807,-0.327928939365365,4.33947355704103,4.35586942506662,4.36819142322648,4.32542261019654
0.0737342354198725,0.132771599397893,0.0958212200088535,0.0680862749781443,110.433036503529,111.026077701064,109.556532962514,110.723046358254,17.7988346269804,17.5400661552383,17.6288646086733,17.6653329182097,15.6316417869158,16.188890550373,16.0006365132432,16.0740523069842,0.656069692236818,0.658117395374941,0.65452919125812,0.653624548496858,0.40965980409329,0.409583753006776,0.413651386260781,0.404280209708494,0.183519456856599,0.174579440050127,0.187100906753559,0.174515699079249,0.191488358707374,0.195410017917492,0.187246220028248,0.173698675530806,0.0100020346548475,0.00538125312989322,0.0359948380809009,0.00646011549844963,-0.906994386671482,-0.896345645955504,-0.900731298779544,-0.91135263322465,-0.346751099934809,-0.3362693561115,-0.33627017077416,-0.346989766845107,4.31184459063792,4.3062274141179,4.30691205491974,4.35135742620855
0.0934969126309755,0.0589514970777136,0.15985326395598,0.0799307173022276,109.762578186395,110.789905435089,108.912048711215,111.019589404129,17.6044123019433,17.6270028909413,17.8533050262752,17.8528921732764,15.8151310211312,15.8953234686513,15.9831572888111,15.903303931797,0.644234291101748,0.656305041688577,0.649740713894011,0.658296018036761,0.415383351260622,0.398126704867216,0.41297735605265,0.411389434414143,0.183456044276751,0.192310915191827,0.186093616579244,0.176271940013156,0.184632953891176,0.185073074920759,0.179188402730225,0.178699368101997,0.0122858519878729,0.0108391987726154,0.0233235486363138,-0.000376669280472578,-0.911350889625532,-0.888310919610703,-0.911286607988706,-0.908159294208134,-0.337366221902183,-0.345373314861023,-0.330714332831942,-0.338208175165266,4.34785614400992,4.35072761808455,4.34167964520081,4.3458216740608
0.118906114550627,0.12868596994864,0.13490800178065,0.108554085411085,109.950921927707,111.62587477633,110.878943464414,110.673593263183,17.9937931930723,17.831898996363,17.725633384107,17.8949219298206,15.6932449618513,16.2033884668651,16.1670251557616,16.2125833784731,0.654425197430883,0.658937032584358,0.653768142632581,0.655260597109821,0.415775815324948,0.406034714257529,0.407936817017306,0.407478897297835,0.173169839157114,0.160650433944542,0.180407441299016,0.178757630652159,0.17711456937383,0.175850363071093,0.176067929873474,0.189284758936288,0.0104662242410298,0.00481940889892244,0.00251224743029132,0.022583837231862,-0.91740299055648,-0.914873546093983,-0.906489972153622,-0.901580685923105,-0.331705690301033,-0.333179077674574,-0.340431040644314,-0.338735408567018,4.30614270938956,4.31418674078216,4.27144665765628,4.29598578621681
0.0710885944252835,0.0643208003590307,0.132653473983373,0.0827744101880215,111.275434324761,110.316992798406,110.757013583089,110.97651515435,17.5714559200252,17.9045214804841,17.7001985333585,17.6362316026267,16.0170695021189,15.7385911132426,16.1072391292548,15.6599091496853,0.658968360447834,0.66147906441954,0.649272100116623,0.654072445828172,0.400656331009205,0.4081619482092,0.408328863581427,0.404925361734738,0.185732415984769,0.185087628224844,0.179472336451732,0.177166426627651,0.202064025513444,0.176525740712734,0.179783648426494,0.181870793507346,0.00836950124436315,0.0106333941237846,-0.00112038069562211,-0.00232849364846972,-0.893241929320155,-0.900625235323555,-0.907872525378303,-0.912283779928103,-0.339426447171682,-0.342245167020537,-0.336677103364491,-0.337548747575484,4.33998983365844,4.33381763726923,4.27623496385239,4.36801837533039
0.100189418317047,0.0502633838878537,0.0895755898000573,0.0839394447723691,110.868355308712,111.404936382469,109.83103427115,109.959500992257,17.8061790573387,17.9174709751186,17.8631999029994,17.9129280159814,16.1781543595771,15.9131828915374,15.8915752407861,16.1061018778654,0.660873006498218,0.656858638486299,0.653290065164255,0.654258652522674,0.399096179824452,0.40174763429198,0.418696862701235,0.406752786784712,0.181920824935426,0.177405273697264,0.175578773837499,0.176281020072339,0.190571443818346,0.184550302831647,0.186202484533657,0.183567348514927,0.0102769301108858,0.00861822216277051,0.0157987664736297,0.0227987511762978,-0.887460398328404,-0.907083975702549,-0.908197548024825,-0.906654174460281,-0.346964994726709,-0.343960329640372,-0.341556373508423,-0.332736699868862,4.34549299227691,4.35535255169671,4.36706296389583,4.34668539202438
0.0994394463961628,0.133373501838997,0.103280795371161,0.0861273794230753,111.241656648294,111.074439599824,111.367648277438,110.650467561655,17.3470881840597,17.7229728801169,17.5389926038419,17.6326316128771,15.7136643067563,16.0437819802933,15.9886058460432,16.0136099580039,0.659128488775002,0.658584937975549,0.6556300062571,0.659523795008776,0.402139245078764,0.40309106201795,0.406059219966939,0.407985071586059,0.185877442492903,0.176647195797955,0.170380488277568,0.185857317513836,0.20787215594811,0.159593791738868,0.188067903581114,0.175729361364557,0.0051300503136809,0.00803310736635719,0.00532574223317228,0.00161430105553835,-0.890702718495518,-0.91236244575872,-0.90694709953158,-0.90028131531974,-0.342109695517746,-0.334440709314198,-0.340378458709305,-0.334904687813993,4.3282931575332,4.31611239559015,4.33642475241174,4.29852789117025
0.119048638553166,0.0648300468831205,0.103553322673301,0.124113715694294,109.756693737986,110.77915103631,110.205595376325,110.724273354265,18.3137402229254,17.9426412262539,17.725723422302,17.9640343196964,16.0341028457399,15.5564053226236,15.7374605482468,15.9617308286075,0.64801072531576,0.655288773253252,0.654692461321861,0.661762605891055,0.421330752650771,0.416293130954718,0.409417658769096,0.400583064574688,0.167878965640451,0.172107586766404,0.176063896240668,0.183384081409786,0.162055542836022,0.204328028307871,0.183875527975666,0.181527053979324,0.0180395399621237,0.00313006587822196,0.0210439503418007,0.00562531535161437,-0.938473032654542,-0.897211716905865,-0.908889120905566,-0.911290383361893,-0.329272192432377,-0.345201723054688,-0.346095573290847,-0.336540541835665,4.33525684164181,4.33205326278507,4.33241103349981,4.32968837454332
